dataset,feature_name,constant_type,non_missing_count,value
cleaned_multimodal_four_class_with_performance.csv,emg_lslshimmeremg_emg_wrist_extensor_mv_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,emg_lslshimmeremg_emg_wrist_extensor_mv_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,emg_lslshimmeremg_emg_wrist_flexor_mv_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,emg_lslshimmeremg_emg_wrist_flexor_mv_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,emg_signal_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,emg_signal_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_gaze_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_gaze_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_mm_iqr,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_mm_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_mm_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_mm_range,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_mm_slope,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_mm_std,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_iqr,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_max,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_mean,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_median,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_min,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_range,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_rms,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_slope,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_convergence_distance_validity_std,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_eye_openness_l_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_eye_openness_l_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_eye_openness_r_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_eye_openness_r_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_l_x_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_l_x_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_l_y_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_l_y_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_l_z_min,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_l_z_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_l_z_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_r_x_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_r_x_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_r_y_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_r_y_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_r_z_min,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_r_z_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_direction_r_z_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_l_x_mm_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_l_x_mm_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_l_y_mm_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_l_y_mm_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_l_z_mm_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_l_z_mm_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_r_x_mm_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_r_x_mm_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_r_y_mm_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_r_y_mm_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_r_z_mm_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_gaze_origin_r_z_mm_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_diameter_l_mm_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_diameter_l_mm_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_diameter_r_mm_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_diameter_r_mm_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_x_iqr,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_x_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_x_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_x_range,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_x_slope,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_x_std,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_y_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_y_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_z_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_l_z_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_r_x_iqr,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_r_x_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_r_x_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_r_y_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_r_y_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_r_z_iqr,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_r_z_min,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_r_z_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_pupil_position_r_z_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_l_iqr,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_l_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_l_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_l_range,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_l_slope,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_l_std,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_r_iqr,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_r_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_r_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_r_range,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_r_slope,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_lslhtcviveeye_validity_r_std,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_ocuevts_fixationseq_min,single_finite_value,405,-1.0
cleaned_multimodal_four_class_with_performance.csv,eye_ocuevts_fixationseq_missing_ratio,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_ocuevts_fixationseq_num_missing,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_ocuevts_fixationseq_slope,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_ocuevts_saccadeseq_min,single_finite_value,405,-1.0
cleaned_multimodal_four_class_with_performance.csv,eye_ocuevts_saccadeseq_missing_ratio,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_ocuevts_saccadeseq_num_missing,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_ocuevts_saccadeseq_slope,single_finite_value,405,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_openness_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_openness_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_position_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_position_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_pupil_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,eye_pupil_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_num_missing,single_finite_value,419,1.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_pitch_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_pitch_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_num_missing,single_finite_value,419,1.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_position_f_m_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_position_f_m_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_num_missing,single_finite_value,419,1.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_position_h_m_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_position_h_m_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_num_missing,single_finite_value,419,1.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_position_v_m_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_position_v_m_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_num_missing,single_finite_value,419,1.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_roll_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_roll_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_num_missing,single_finite_value,419,1.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_yaw_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,head_lslxp11xpcplt_pilot_head_yaw_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,performance_perfmetric_airspeed_error_kts_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,performance_perfmetric_airspeed_error_kts_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,performance_perfmetric_glideslope_error_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,performance_perfmetric_glideslope_error_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,performance_perfmetric_localizer_error_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,performance_perfmetric_localizer_error_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,performance_perfmetric_total_error_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,performance_perfmetric_total_error_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,resp_lslrespitrace_respiration_trace_v_missing_ratio,single_finite_value,178,0.0
cleaned_multimodal_four_class_with_performance.csv,resp_lslrespitrace_respiration_trace_v_num_missing,single_finite_value,178,0.0
cleaned_multimodal_four_class_with_performance.csv,resp_lslshimmerresp_respiration_trace_mv_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,resp_lslshimmerresp_respiration_trace_mv_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,resp_signal_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,resp_signal_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_missing_ratio,single_finite_value,390,0.0
cleaned_multimodal_four_class_with_performance.csv,unknown_lslshimmertorsoacc_accelerometry_torso_x_mps2_num_missing,single_finite_value,390,0.0
cleaned_multimodal_four_class_with_performance.csv,unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_missing_ratio,single_finite_value,390,0.0
cleaned_multimodal_four_class_with_performance.csv,unknown_lslshimmertorsoacc_accelerometry_torso_y_mps2_num_missing,single_finite_value,390,0.0
cleaned_multimodal_four_class_with_performance.csv,unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_missing_ratio,single_finite_value,390,0.0
cleaned_multimodal_four_class_with_performance.csv,unknown_lslshimmertorsoacc_accelerometry_torso_z_mps2_num_missing,single_finite_value,390,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_airspeed_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_airspeed_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_altitude_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_altitude_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_attitude_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_attitude_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_heading_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_heading_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_ils_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_ils_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_latitude_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_latitude_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_longitude_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_longitude_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_agl_altitude_m_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_agl_altitude_m_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_aileron_trim_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_aileron_trim_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_climb_rate_mps_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_climb_rate_mps_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_elevation_m_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_elevation_m_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_elevation_trim_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_elevation_trim_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_groundspeed_mps_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_groundspeed_mps_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_ils_deflection_gs_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_ils_deflection_gs_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_ils_deflection_h_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_ils_deflection_h_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_indicated_airspeed_kias_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_indicated_airspeed_kias_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_iqr,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_max,single_finite_value,419,70.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_mean,single_finite_value,419,70.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_median,single_finite_value,419,70.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_min,single_finite_value,419,70.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_range,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_rms,single_finite_value,419,70.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_slope,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_landing_gear_std,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_latitude_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_latitude_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_longitude_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_longitude_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_pitch_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_pitch_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_roll_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_roll_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_velocity_e_mps_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_velocity_e_mps_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_velocity_n_mps_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_velocity_n_mps_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_velocity_u_mps_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_velocity_u_mps_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_yaw_deg_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_with_performance.csv,xplane_lslxp11xpcac_aircraft_yaw_deg_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,ecg_lslshimmerecg_ecg_projection_la_ra_mv_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,ecg_lslshimmerecg_ecg_projection_la_ra_mv_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,ecg_lslshimmerecg_ecg_projection_ll_ra_mv_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,ecg_lslshimmerecg_ecg_projection_ll_ra_mv_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,ecg_lslshimmerecg_ecg_projection_vx_rl_mv_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,ecg_lslshimmerecg_ecg_projection_vx_rl_mv_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,ecg_signal_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,ecg_signal_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,eda_lslshimmereda_eda_hand_l_kohms_missing_ratio,single_finite_value,408,0.0
cleaned_multimodal_four_class_without_performance.csv,eda_lslshimmereda_eda_hand_l_kohms_num_missing,single_finite_value,408,0.0
cleaned_multimodal_four_class_without_performance.csv,eda_lslshimmereda_ppg_finger_mv_missing_ratio,single_finite_value,408,0.0
cleaned_multimodal_four_class_without_performance.csv,eda_lslshimmereda_ppg_finger_mv_num_missing,single_finite_value,408,0.0
cleaned_multimodal_four_class_without_performance.csv,eda_signal_missing_ratio,single_finite_value,408,0.0
cleaned_multimodal_four_class_without_performance.csv,eda_signal_num_missing,single_finite_value,408,0.0
cleaned_multimodal_four_class_without_performance.csv,emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,emg_lslshimmeremg_accelerometry_forearm_r_x_mps2_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,emg_lslshimmeremg_accelerometry_forearm_r_y_mps2_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,emg_lslshimmeremg_accelerometry_forearm_r_y_mps2_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,emg_lslshimmeremg_accelerometry_forearm_r_z_mps2_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,emg_lslshimmeremg_accelerometry_forearm_r_z_mps2_num_missing,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,emg_lslshimmeremg_emg_wrist_extensor_mv_missing_ratio,single_finite_value,419,0.0
cleaned_multimodal_four_class_without_performance.csv,emg_lslshimmeremg_emg_wrist_extensor_mv_num_missing,single_finite_value,419,0.0
