relative_path,dataset_relative_path,file_name,extension,is_target_extension,dataset_area,analysis_folder,size_bytes,modified_time_utc
vrdataset/dataPackage/task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-009_dat.csv,dataPackage/task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-009_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-009_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp016/ses-20210528,695292,2022-07-18T00:10:02+00:00
vrdataset/dataPackage/task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-009_hea.csv,dataPackage/task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-009_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcac_feat-chunk_level-04B_run-009_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp016/ses-20210528,89,2022-07-18T00:10:00+00:00
vrdataset/dataPackage/task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-009_dat.csv,dataPackage/task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-009_dat.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-009_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp016/ses-20210528,287273,2022-07-18T00:10:00+00:00
vrdataset/dataPackage/task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-009_hea.csv,dataPackage/task-ils/sub-cp016/ses-20210528/level-04B_run-009/sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-009_hea.csv,sub-cp016_ses-20210528_task-ils_stream-lslxp11xpcplt_feat-chunk_level-04B_run-009_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp016/ses-20210528,89,2022-07-18T00:10:00+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_ocuevts_level-01B_run-001.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_ocuevts_level-01B_run-001.csv,sub-cp017_ses-20210521_ocuevts_level-01B_run-001.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,3141387,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,43967394,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,93,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-001_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-001_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-001_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,4346570,2022-07-18T00:15:12+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-001_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-001_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-001_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,92,2022-07-18T00:15:12+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,22057231,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-001_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,93,2022-07-18T00:15:12+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,6284971,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-001_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,92,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-001_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-001_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-001_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,2447063,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-001_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-001_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-001_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,92,2022-07-18T00:15:12+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,4015655,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,91,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-001.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,93400,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,751760,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,89,2022-07-18T00:15:12+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,308807,2022-07-18T00:15:12+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-001/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,89,2022-07-18T00:15:10+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_ocuevts_level-01B_run-007.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_ocuevts_level-01B_run-007.csv,sub-cp017_ses-20210521_ocuevts_level-01B_run-007.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,3145487,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,43860124,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,92,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,4265129,2022-07-18T00:15:06+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,92,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,26289049,2022-07-18T00:15:06+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,94,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,6303581,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,92,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,2393940,2022-07-18T00:15:06+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,92,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,4191303,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,91,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-007.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-007.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-007.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,79374,2022-07-18T00:15:06+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,637361,2022-07-18T00:15:06+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,89,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,259433,2022-07-18T00:15:08+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-007/sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,89,2022-07-18T00:15:06+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_ocuevts_level-01B_run-012.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_ocuevts_level-01B_run-012.csv,sub-cp017_ses-20210521_ocuevts_level-01B_run-012.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,3163101,2022-07-18T00:15:04+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,44187829,2022-07-18T00:15:04+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,92,2022-07-18T00:15:02+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,4186586,2022-07-18T00:15:06+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,92,2022-07-18T00:15:04+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,25189105,2022-07-18T00:15:06+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_hea.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_hea.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_hea.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,93,2022-07-18T00:15:04+00:00
vrdataset/dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_dat.csv,dataPackage/task-ils/sub-cp017/ses-20210521/level-01B_run-012/sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_dat.csv,sub-cp017_ses-20210521_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_dat.csv,csv,True,dataPackage,dataPackage/task-ils/sub-cp017/ses-20210521,6281837,2022-07-18T00:15:04+00:00
