run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,target_score,ridge_alpha,ridge_prediction_raw,ridge_prediction_bounded
sub-cp004_ses-20210330_level-02B_run-008,sub-cp004,1,2000,42,51,50,2.0,0.1,1.8058613002562411,1.8058613002562411
sub-cp004_ses-20210330_level-02B_run-010,sub-cp004,1,2000,42,51,50,2.0,0.1,2.218259093271661,2.218259093271661
sub-cp004_ses-20210330_level-03B_run-002,sub-cp004,1,2000,42,51,50,3.0,0.1,2.7706215723134404,2.7706215723134404
sub-cp004_ses-20210330_level-03B_run-005,sub-cp004,1,2000,42,51,50,3.0,0.1,3.1439279632584105,3.1439279632584105
sub-cp004_ses-20210330_level-03B_run-011,sub-cp004,1,2000,42,51,50,3.0,0.1,2.853629119393823,2.853629119393823
sub-cp004_ses-20210330_level-04B_run-004,sub-cp004,1,2000,42,51,50,4.0,0.1,3.87055267684627,3.87055267684627
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,1,2000,42,51,50,4.0,0.1,3.4090889751139986,3.4090889751139986
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,1,2000,42,51,50,4.0,0.1,3.6264149336536144,3.6264149336536144
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,1,2000,42,51,50,1.0,0.1,1.8857592915071195,1.8857592915071195
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,1,2000,42,51,50,1.0,0.1,1.483905224249238,1.483905224249238
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,1,2000,42,51,50,1.0,0.1,1.865529222602155,1.865529222602155
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,1,2000,42,51,50,2.0,0.1,2.90117581065857,2.90117581065857
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,1,2000,42,51,50,2.0,0.1,1.8798762288206132,1.8798762288206132
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,1,2000,42,51,50,2.0,0.1,2.639773578026908,2.639773578026908
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,1,2000,42,51,50,3.0,0.1,3.233511840375717,3.233511840375717
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,1,2000,42,51,50,3.0,0.1,2.813562114237242,2.813562114237242
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,1,2000,42,51,50,3.0,0.1,2.9569000082159587,2.9569000082159587
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,1,2000,42,51,50,4.0,0.1,2.759989900147258,2.759989900147258
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,1,2000,42,51,50,4.0,0.1,4.1856395196546,4.0
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,1,2000,42,51,50,4.0,0.1,3.18060650001751,3.18060650001751
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,2000,42,51,50,1.0,0.1,0.9548588414383892,1.0
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,2000,42,51,50,1.0,0.1,1.152559545452027,1.152559545452027
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,2000,42,51,50,1.0,0.1,0.8526262771238047,1.0
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,2000,42,51,50,2.0,0.1,1.8287392065628296,1.8287392065628296
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,2000,42,51,50,2.0,0.1,1.820952034076152,1.820952034076152
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,2000,42,51,50,2.0,0.1,1.992904162421545,1.992904162421545
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,2000,42,51,50,3.0,0.1,2.6610972345614474,2.6610972345614474
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,2000,42,51,50,3.0,0.1,2.937327061150336,2.937327061150336
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,2000,42,51,50,3.0,0.1,2.6583955517990483,2.6583955517990483
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,2000,42,51,50,4.0,0.1,4.023414763624137,4.0
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,2000,42,51,50,4.0,0.1,3.873625776013044,3.873625776013044
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,2000,42,51,50,4.0,0.1,3.7250855836245886,3.7250855836245886
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,2000,42,51,50,1.0,0.1,1.0146740564375911,1.0146740564375911
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,2000,42,51,50,1.0,0.1,1.064005645200821,1.064005645200821
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,2000,42,51,50,1.0,0.1,1.188108288995223,1.188108288995223
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,2000,42,51,50,2.0,0.1,2.2231242022586555,2.2231242022586555
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,2000,42,51,50,2.0,0.1,2.230584472256312,2.230584472256312
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,2000,42,51,50,2.0,0.1,1.9644900533231144,1.9644900533231144
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,2000,42,51,50,3.0,0.1,2.815554828708626,2.815554828708626
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,2000,42,51,50,3.0,0.1,2.294383366038697,2.294383366038697
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,2000,42,51,50,3.0,0.1,2.9468532312317968,2.9468532312317968
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,2000,42,51,50,4.0,0.1,4.1425225179949,4.0
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,2000,42,51,50,4.0,0.1,3.818055668652577,3.818055668652577
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,2000,42,51,50,4.0,0.1,4.169525034172194,4.0
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,2000,42,51,50,1.0,0.1,1.8536879102294652,1.8536879102294652
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,2000,42,51,50,1.0,0.1,1.674889233532024,1.674889233532024
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,2000,42,51,50,1.0,0.1,1.5814360116088717,1.5814360116088717
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,2000,42,51,50,2.0,0.1,2.5572828607969558,2.5572828607969558
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,2000,42,51,50,2.0,0.1,1.4110353225964634,1.4110353225964634
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,2000,42,51,50,2.0,0.1,1.7202007401197128,1.7202007401197128
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,1,2000,42,51,50,3.0,0.1,2.020756173748673,2.020756173748673
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,1,2000,42,51,50,3.0,0.1,2.4875699814579115,2.4875699814579115
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,2000,42,51,50,3.0,0.1,2.3539482799257447,2.3539482799257447
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,2000,42,51,50,4.0,0.1,3.83712895250386,3.83712895250386
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,2000,42,51,50,4.0,0.1,4.054102238811371,4.0
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,2000,42,51,50,4.0,0.1,4.122355529086743,4.0
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,2000,42,51,50,1.0,0.1,2.869251194272116,2.869251194272116
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,2000,42,51,50,1.0,0.1,2.3843103283493114,2.3843103283493114
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,2000,42,51,50,1.0,0.1,2.0439241831864265,2.0439241831864265
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,2000,42,51,50,2.0,0.1,2.9299756708432856,2.9299756708432856
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,2000,42,51,50,2.0,0.1,2.2004325331983745,2.2004325331983745
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,2000,42,51,50,2.0,0.1,3.635090432662218,3.635090432662218
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,2000,42,51,50,3.0,0.1,3.202697062070686,3.202697062070686
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,2000,42,51,50,3.0,0.1,2.6482145113808158,2.6482145113808158
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,2000,42,51,50,3.0,0.1,2.928930408727125,2.928930408727125
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,2000,42,51,50,4.0,0.1,2.96552903385342,2.96552903385342
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,2000,42,51,50,4.0,0.1,3.255393240720224,3.255393240720224
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,2000,42,51,50,4.0,0.1,3.1189494287855744,3.1189494287855744
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,2000,42,51,50,1.0,0.1,1.2118149905928677,1.2118149905928677
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,2000,42,51,50,1.0,0.1,1.7038348606548364,1.7038348606548364
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,2000,42,51,50,1.0,0.1,1.4113102228780745,1.4113102228780745
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,2000,42,51,50,2.0,0.1,1.3802172640748744,1.3802172640748744
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,2000,42,51,50,2.0,0.1,1.7630896125728637,1.7630896125728637
sub-cp043_ses-20220127_level-02B_run-010,sub-cp043,1,2000,42,51,50,2.0,0.1,1.6082531687231651,1.6082531687231651
sub-cp043_ses-20220127_level-03B_run-002,sub-cp043,1,2000,42,51,50,3.0,0.1,2.846512395157628,2.846512395157628
sub-cp043_ses-20220127_level-03B_run-005,sub-cp043,1,2000,42,51,50,3.0,0.1,3.0071690604713317,3.0071690604713317
sub-cp043_ses-20220127_level-03B_run-011,sub-cp043,1,2000,42,51,50,3.0,0.1,3.255495395316766,3.255495395316766
sub-cp043_ses-20220127_level-04B_run-004,sub-cp043,1,2000,42,51,50,4.0,0.1,3.8495097326702,3.8495097326702
sub-cp043_ses-20220127_level-04B_run-006,sub-cp043,1,2000,42,51,50,4.0,0.1,3.807159288348282,3.807159288348282
sub-cp043_ses-20220127_level-04B_run-009,sub-cp043,1,2000,42,51,50,4.0,0.1,3.719122422969709,3.719122422969709
sub-cp009_ses-20210129_level-01B_run-001,sub-cp009,2,2000,42,51,50,1.0,0.01,1.8926988497080748,1.8926988497080748
sub-cp009_ses-20210129_level-01B_run-007,sub-cp009,2,2000,42,51,50,1.0,0.01,1.384972010983288,1.384972010983288
sub-cp009_ses-20210129_level-01B_run-012,sub-cp009,2,2000,42,51,50,1.0,0.01,2.0889367098093725,2.0889367098093725
sub-cp009_ses-20210129_level-02B_run-003,sub-cp009,2,2000,42,51,50,2.0,0.01,1.935705097116327,1.935705097116327
sub-cp009_ses-20210129_level-02B_run-008,sub-cp009,2,2000,42,51,50,2.0,0.01,1.9400211470821072,1.9400211470821072
sub-cp009_ses-20210129_level-02B_run-010,sub-cp009,2,2000,42,51,50,2.0,0.01,1.2150175135913852,1.2150175135913852
sub-cp009_ses-20210129_level-03B_run-002,sub-cp009,2,2000,42,51,50,3.0,0.01,2.986625193891172,2.986625193891172
sub-cp009_ses-20210129_level-03B_run-005,sub-cp009,2,2000,42,51,50,3.0,0.01,2.2182125555953824,2.2182125555953824
sub-cp009_ses-20210129_level-03B_run-011,sub-cp009,2,2000,42,51,50,3.0,0.01,2.2631358616201718,2.2631358616201718
sub-cp009_ses-20210129_level-04B_run-004,sub-cp009,2,2000,42,51,50,4.0,0.01,3.596870597978631,3.596870597978631
sub-cp009_ses-20210129_level-04B_run-006,sub-cp009,2,2000,42,51,50,4.0,0.01,3.6853346976357466,3.6853346976357466
sub-cp009_ses-20210129_level-04B_run-009,sub-cp009,2,2000,42,51,50,4.0,0.01,2.9744754347656315,2.9744754347656315
sub-cp013_ses-20210319_level-01B_run-001,sub-cp013,2,2000,42,51,50,1.0,0.01,3.232074026883862,3.232074026883862
sub-cp013_ses-20210319_level-01B_run-007,sub-cp013,2,2000,42,51,50,1.0,0.01,2.59130860008525,2.59130860008525
sub-cp013_ses-20210319_level-01B_run-012,sub-cp013,2,2000,42,51,50,1.0,0.01,1.8192443041432709,1.8192443041432709
sub-cp013_ses-20210319_level-02B_run-003,sub-cp013,2,2000,42,51,50,2.0,0.01,3.377436231190244,3.377436231190244
sub-cp013_ses-20210319_level-02B_run-008,sub-cp013,2,2000,42,51,50,2.0,0.01,3.196119982865005,3.196119982865005
sub-cp013_ses-20210319_level-02B_run-010,sub-cp013,2,2000,42,51,50,2.0,0.01,3.32620259987318,3.32620259987318
sub-cp013_ses-20210319_level-03B_run-002,sub-cp013,2,2000,42,51,50,3.0,0.01,2.9279654722651536,2.9279654722651536
sub-cp013_ses-20210319_level-03B_run-005,sub-cp013,2,2000,42,51,50,3.0,0.01,3.689927701041396,3.689927701041396
sub-cp013_ses-20210319_level-03B_run-011,sub-cp013,2,2000,42,51,50,3.0,0.01,3.104646127921989,3.104646127921989
sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,2000,42,51,50,4.0,0.01,3.654048153329381,3.654048153329381
sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,2000,42,51,50,4.0,0.01,3.2610942819902875,3.2610942819902875
sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,2000,42,51,50,4.0,0.01,3.44374454098542,3.44374454098542
sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,2000,42,51,50,1.0,0.01,0.5501337063550338,1.0
sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,2000,42,51,50,1.0,0.01,0.8402404637120695,1.0
sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,2000,42,51,50,1.0,0.01,1.2410092679383828,1.2410092679383828
sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,2000,42,51,50,2.0,0.01,1.946997518957741,1.946997518957741
sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,2000,42,51,50,2.0,0.01,1.505088745568632,1.505088745568632
sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,2000,42,51,50,2.0,0.01,1.5467621690180866,1.5467621690180866
sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,2000,42,51,50,3.0,0.01,2.764484546674181,2.764484546674181
sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,2000,42,51,50,3.0,0.01,2.821225784972057,2.821225784972057
sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,2000,42,51,50,3.0,0.01,2.3703692635165305,2.3703692635165305
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,2000,42,51,50,4.0,0.01,4.274978647853752,4.0
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,2000,42,51,50,4.0,0.01,3.143034626682358,3.143034626682358
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,2000,42,51,50,4.0,0.01,4.142182336088891,4.0
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,2000,42,51,50,1.0,0.01,1.0326388228862655,1.0326388228862655
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,2000,42,51,50,1.0,0.01,2.009607153634441,2.009607153634441
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,2000,42,51,50,1.0,0.01,1.1633269024621815,1.1633269024621815
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,2000,42,51,50,2.0,0.01,2.1601661326519688,2.1601661326519688
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,2000,42,51,50,2.0,0.01,1.9454853484807648,1.9454853484807648
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,2000,42,51,50,2.0,0.01,1.600524927597737,1.600524927597737
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,2000,42,51,50,3.0,0.01,2.82260871099081,2.82260871099081
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,2000,42,51,50,3.0,0.01,3.0526420666853458,3.0526420666853458
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,2000,42,51,50,3.0,0.01,3.4770753479444694,3.4770753479444694
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,2000,42,51,50,4.0,0.01,3.911561224403076,3.911561224403076
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,2000,42,51,50,4.0,0.01,3.6700235237266288,3.6700235237266288
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,2000,42,51,50,4.0,0.01,3.8974350400837583,3.8974350400837583
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,2000,42,51,50,1.0,0.01,0.7384549420318929,1.0
sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,2000,42,51,50,1.0,0.01,1.319418708283834,1.319418708283834
sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,2000,42,51,50,1.0,0.01,0.8542792749250343,1.0
sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,2000,42,51,50,2.0,0.01,1.6682806612279344,1.6682806612279344
sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,2000,42,51,50,2.0,0.01,0.9990001378116145,1.0
sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,2000,42,51,50,2.0,0.01,1.944821270964264,1.944821270964264
sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,2000,42,51,50,3.0,0.01,3.0686810629764136,3.0686810629764136
sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,2000,42,51,50,3.0,0.01,2.79040220644926,2.79040220644926
sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,2000,42,51,50,3.0,0.01,2.984804605566465,2.984804605566465
sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,2000,42,51,50,4.0,0.01,4.780908749779515,4.0
sub-cp026_ses-20210716_level-04B_run-006,sub-cp026,2,2000,42,51,50,4.0,0.01,3.890348808696935,3.890348808696935
sub-cp026_ses-20210716_level-04B_run-009,sub-cp026,2,2000,42,51,50,4.0,0.01,4.143244121710533,4.0
sub-cp031_ses-20211216_level-01B_run-001,sub-cp031,2,2000,42,51,50,1.0,0.01,1.3709742547611192,1.3709742547611192
sub-cp031_ses-20211216_level-01B_run-007,sub-cp031,2,2000,42,51,50,1.0,0.01,1.5400092981318576,1.5400092981318576
sub-cp031_ses-20211216_level-02B_run-003,sub-cp031,2,2000,42,51,50,2.0,0.01,1.829641244347127,1.829641244347127
sub-cp031_ses-20211216_level-02B_run-008,sub-cp031,2,2000,42,51,50,2.0,0.01,2.0116722804232685,2.0116722804232685
sub-cp031_ses-20211216_level-02B_run-010,sub-cp031,2,2000,42,51,50,2.0,0.01,1.768966080492499,1.768966080492499
sub-cp031_ses-20211216_level-02B_run-012,sub-cp031,2,2000,42,51,50,2.0,0.01,1.0960802918056014,1.0960802918056014
sub-cp031_ses-20211216_level-03B_run-002,sub-cp031,2,2000,42,51,50,3.0,0.01,3.5511171493056675,3.5511171493056675
sub-cp031_ses-20211216_level-03B_run-005,sub-cp031,2,2000,42,51,50,3.0,0.01,3.498853211488657,3.498853211488657
sub-cp031_ses-20211216_level-03B_run-011,sub-cp031,2,2000,42,51,50,3.0,0.01,2.8996455082997112,2.8996455082997112
sub-cp031_ses-20211216_level-04B_run-004,sub-cp031,2,2000,42,51,50,4.0,0.01,4.259804559008398,4.0
sub-cp031_ses-20211216_level-04B_run-006,sub-cp031,2,2000,42,51,50,4.0,0.01,4.012714844347393,4.0
sub-cp031_ses-20211216_level-04B_run-009,sub-cp031,2,2000,42,51,50,4.0,0.01,4.062608863754043,4.0
sub-cp038_ses-20220112_level-01B_run-001,sub-cp038,2,2000,42,51,50,1.0,0.01,1.5972998486342476,1.5972998486342476
sub-cp038_ses-20220112_level-01B_run-007,sub-cp038,2,2000,42,51,50,1.0,0.01,0.9359720437010304,1.0
sub-cp038_ses-20220112_level-01B_run-012,sub-cp038,2,2000,42,51,50,1.0,0.01,1.1948085729988756,1.1948085729988756
sub-cp038_ses-20220112_level-02B_run-003,sub-cp038,2,2000,42,51,50,2.0,0.01,0.9828680091128263,1.0
sub-cp038_ses-20220112_level-02B_run-008,sub-cp038,2,2000,42,51,50,2.0,0.01,1.4938891155513907,1.4938891155513907
sub-cp038_ses-20220112_level-02B_run-010,sub-cp038,2,2000,42,51,50,2.0,0.01,1.005273927450919,1.005273927450919
sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,2000,42,51,50,3.0,0.01,1.934966342146406,1.934966342146406
sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,2000,42,51,50,3.0,0.01,1.7134724146873603,1.7134724146873603
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,2000,42,51,50,3.0,0.01,3.202938963557427,3.202938963557427
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,2000,42,51,50,4.0,0.01,2.958949230085516,2.958949230085516
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,2000,42,51,50,4.0,0.01,4.19254474948344,4.0
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,2000,42,51,50,4.0,0.01,3.066522960476676,3.066522960476676
sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,2000,42,51,50,1.0,0.01,1.5255061224174375,1.5255061224174375
sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,2000,42,51,50,1.0,0.01,1.433877848113058,1.433877848113058
sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,2000,42,51,50,1.0,0.01,1.1924405954930983,1.1924405954930983
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,2000,42,51,50,2.0,0.01,1.8154346549930245,1.8154346549930245
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,2000,42,51,50,2.0,0.01,1.435403743081592,1.435403743081592
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,2000,42,51,50,2.0,0.01,1.3121065670513743,1.3121065670513743
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,2000,42,51,50,3.0,0.01,2.890956818571749,2.890956818571749
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,2000,42,51,50,3.0,0.01,3.337768022967704,3.337768022967704
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,2000,42,51,50,3.0,0.01,2.921248542511722,2.921248542511722
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,2000,42,51,50,4.0,0.01,3.9769322858901743,3.9769322858901743
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,2000,42,51,50,4.0,0.01,3.902196191708355,3.902196191708355
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,2000,42,51,50,4.0,0.01,4.06150026996632,4.0
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,2000,42,51,50,1.0,0.01,1.2541391689285772,1.2541391689285772
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,2000,42,51,50,1.0,0.01,1.2211934767880064,1.2211934767880064
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,2000,42,51,50,1.0,0.01,0.8963818164449968,1.0
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,2000,42,51,50,2.0,0.01,1.8868591589498127,1.8868591589498127
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,2000,42,51,50,2.0,0.01,2.287933625658076,2.287933625658076
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,2000,42,51,50,2.0,0.01,2.4210924610962468,2.4210924610962468
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,2000,42,51,50,3.0,0.01,2.9764629739039328,2.9764629739039328
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,2000,42,51,50,3.0,0.01,3.1569654532633025,3.1569654532633025
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,2000,42,51,50,3.0,0.01,3.391006205637869,3.391006205637869
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,2000,42,51,50,4.0,0.01,3.2354551880555515,3.2354551880555515
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,2000,42,51,50,4.0,0.01,3.5797662577526466,3.5797662577526466
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,2000,42,51,50,4.0,0.01,3.6910338715238753,3.6910338715238753
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,2000,42,51,50,1.0,0.01,1.0235343770091043,1.0235343770091043
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,2000,42,51,50,1.0,0.01,0.8694619619297597,1.0
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,2000,42,51,50,1.0,0.01,1.228266146045114,1.228266146045114
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,2000,42,51,50,2.0,0.01,1.4176622192593744,1.4176622192593744
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,2000,42,51,50,2.0,0.01,2.015097281763782,2.015097281763782
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,2000,42,51,50,2.0,0.01,1.415813299220224,1.415813299220224
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,2000,42,51,50,3.0,0.01,2.7614640392120977,2.7614640392120977
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,2000,42,51,50,3.0,0.01,2.9442936284210264,2.9442936284210264
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,2000,42,51,50,3.0,0.01,3.2618259543060724,3.2618259543060724
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,2000,42,51,50,4.0,0.01,4.232010726396544,4.0
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,2000,42,51,50,4.0,0.01,3.842053999479176,3.842053999479176
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,2000,42,51,50,4.0,0.01,4.139071762669772,4.0
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,2000,42,51,50,1.0,0.01,1.2222423547474182,1.2222423547474182
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,2000,42,51,50,1.0,0.01,1.5616929685813812,1.5616929685813812
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,2000,42,51,50,1.0,0.01,2.136446062034423,2.136446062034423
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,2000,42,51,50,2.0,0.01,2.511847418504215,2.511847418504215
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,2000,42,51,50,2.0,0.01,2.014792257037561,2.014792257037561
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,2000,42,51,50,2.0,0.01,2.4968697273501474,2.4968697273501474
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,2000,42,51,50,3.0,0.01,2.506607717320437,2.506607717320437
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,2000,42,51,50,3.0,0.01,2.662678828645745,2.662678828645745
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,2000,42,51,50,3.0,0.01,1.830621447092433,1.830621447092433
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,2000,42,51,50,4.0,0.01,4.760613994877571,4.0
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,2000,42,51,50,4.0,0.01,3.566900439862634,3.566900439862634
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,2000,42,51,50,4.0,0.01,4.146216700583356,4.0
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,2000,42,51,50,1.0,0.01,0.4515123824003755,1.0
