run_key,subject_id,outer_fold,dimension,seed,true_class,predicted_class,target_score,similarity_probability_0,similarity_probability_1,similarity_probability_2,similarity_probability_3,similarity_margin,similarity_prediction_raw,similarity_prediction_bounded,similarity_rounded_class,ridge_rounded_class,classification_similarity_agreement,classification_ridge_agreement,classification_similarity_absolute_difference,classification_ridge_absolute_difference,similarity_distance_to_nearest_integer,ridge_distance_to_nearest_integer,classification_margin_minus_similarity_integer_distance,classification_margin_minus_ridge_integer_distance
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,1000,46,0,0,1.0,0.3620246399123653,0.31182309350546683,0.22413535411518512,0.1020169124669828,0.007463812828063965,2.0661445391367854,2.0661445391367854,1,0,0,1,1.0661445391367854,0.3456325037359491,0.06614453913678542,0.3456325037359491,-0.058680726308721454,-0.33816869090788515
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,1000,46,0,0,1.0,0.40300531395206163,0.2917548896740697,0.2017528703044691,0.10348692606939974,0.016151785850524902,2.0057214084912074,2.0057214084912074,1,0,0,1,1.0057214084912074,0.0,0.0057214084912073915,0.0,0.01043037735931751,0.016151785850524902
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,1000,46,1,1,2.0,0.28577858654583266,0.39002674005943816,0.2602183849756364,0.06397628841909278,0.01554989814758323,2.102392375267989,2.102392375267989,1,0,1,0,0.10239237526798917,0.62910508635532,0.10239237526798917,0.37089491364467997,-0.08684247712040594,-0.35534501549709674
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,1000,46,1,1,2.0,0.28705339419145287,0.385226498084451,0.2590906639338134,0.06862944379028277,0.01470816135406483,2.1092961573229263,2.1092961573229263,1,0,1,0,0.1092961573229263,0.5334600601457893,0.1092961573229263,0.4665399398542107,-0.09458799596886147,-0.4518317785001459
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,1000,46,1,1,2.0,0.28415333690295785,0.3752664984900023,0.26488257817532934,0.07569758643171044,0.013906121253967396,2.132124414135792,2.132124414135792,1,1,1,1,0.132124414135792,0.23536759828417408,0.132124414135792,0.23536759828417408,-0.11821829288182462,-0.2214614770302067
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,1000,46,2,2,3.0,0.2417869694058516,0.32604413409448846,0.3438309210952707,0.08833797540438916,0.0026558637619017444,2.2787199024981972,2.2787199024981972,1,1,0,0,0.7212800975018028,0.6494995829362704,0.2787199024981972,0.3505004170637296,-0.2760640387362955,-0.34784455330182784
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,1000,46,2,2,3.0,0.1935237573037564,0.2886252965523301,0.3750643718075483,0.14278657433636519,0.013098418712615967,2.4671137631765223,2.4671137631765223,1,2,0,1,0.5328862368234777,0.09767350230278238,0.4671137631765223,0.09767350230278238,-0.45401534446390635,-0.08457508359016641
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,1000,46,2,2,3.0,0.1939110838554244,0.2675755338006813,0.3780942133447863,0.16041916899910794,0.01728707551956199,2.5050214674875777,2.5050214674875777,2,2,1,1,0.4949785325124223,0.13044509923470438,0.4949785325124223,0.13044509923470438,-0.4776914569928603,-0.11315802371514239
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,1000,46,3,3,4.0,0.17051846769287546,0.15749263469919783,0.2127182442809956,0.45927065332693107,0.03848356008529663,2.9607410832419823,2.9607410832419823,2,3,0,1,1.0392589167580177,0.0050580865697607,0.03925891675801774,0.0050580865697607,-0.0007753566727211059,0.03342547351553593
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,1000,46,3,3,4.0,0.14500867788568086,0.14965127526349856,0.224030260249491,0.4813097866013296,0.038236498832702526,3.0416411555664693,3.0416411555664693,2,3,0,1,0.9583588444335307,0.0,0.0416411555664693,0.0,-0.0034046567337667755,0.038236498832702526
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,1000,46,3,3,4.0,0.14555554146430155,0.14367320052915955,0.210298053002856,0.5004732050036829,0.04335141181945801,3.06568892154592,3.06568892154592,2,3,0,1,0.9343110784540798,0.0,0.06568892154592021,0.0,-0.0223375097264622,0.04335141181945801
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,1000,46,0,0,1.0,0.3818015348108669,0.32033128170384384,0.2113086928132446,0.08655849067204456,0.008777260780334473,2.0026241393464668,2.0026241393464668,1,0,0,1,1.0026241393464668,0.0458904345102531,0.0026241393464667695,0.0458904345102531,0.006153121433867703,-0.037113173729918625
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,1000,46,0,1,1.0,0.3576298617599818,0.3691224185649226,0.2127277272550918,0.060519992420003624,0.0015814900398254395,1.976137850335117,1.976137850335117,1,0,1,0,0.02386214966488298,1.0,0.02386214966488298,0.0,-0.02228065962505754,0.0015814900398254395
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,1000,46,0,1,1.0,0.34705442258750085,0.3500756634902526,0.2310963854581413,0.07177352846410506,0.00043338537216186523,2.0275890197988504,2.0275890197988504,1,0,1,0,0.027589019798850423,0.9770125279508977,0.027589019798850423,0.022987472049102342,-0.027155634426688557,-0.022554086676940477
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,1000,46,1,1,2.0,0.2726337317341543,0.37064847455953004,0.27956097427775245,0.07715681942856324,0.014101684093475342,2.1612408814007247,2.1612408814007247,1,1,1,1,0.16124088140072468,0.08405718489547986,0.16124088140072468,0.08405718489547986,-0.14713919730724934,-0.06995550080200452
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,1000,46,1,1,2.0,0.24846459882264468,0.3873781977991789,0.2794538490100751,0.08470335436810131,0.01632821559906006,2.200395958923633,2.200395958923633,1,1,1,1,0.20039595892363282,0.03790273887755369,0.20039595892363282,0.03790273887755369,-0.18406774332457276,-0.02157452327849363
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,1000,46,1,1,2.0,0.2857444008999578,0.3759394471702551,0.2651033721017337,0.07321277982805349,0.013716518878936768,2.125784530857883,2.125784530857883,1,1,1,1,0.12578453085788288,0.38394125540185353,0.12578453085788288,0.38394125540185353,-0.11206801197894611,-0.37022473652291676
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,1000,46,2,1,3.0,0.1882868440039106,0.3682166204903667,0.3594784791395735,0.08401805636614937,0.001200854778289795,2.339227747867962,2.339227747867962,1,2,1,0,0.33922774786796195,0.6937355588512011,0.33922774786796195,0.3062644411487989,-0.33802689308967215,-0.3050635863705091
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,1000,46,2,1,3.0,0.2372627072776049,0.32331573450160617,0.31938500483814736,0.1200365533826416,0.0006116032600401722,2.322195404325826,2.322195404325826,1,1,1,1,0.32219540432582594,0.13025340791186446,0.32219540432582594,0.13025340791186446,-0.32158380106578577,-0.1296418046518243
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,1000,46,2,1,3.0,0.21778386247206138,0.3417924344119586,0.3374322655166654,0.10299143759931463,0.000641942024230957,2.3256312782432333,2.3256312782432333,1,2,1,0,0.32563127824323335,0.6991782488953047,0.32563127824323335,0.30082175110469533,-0.3249893362190024,-0.3001798090804644
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,1000,46,3,3,4.0,0.15254772989178988,0.16442141816846764,0.24111686500967444,0.44191398693006795,0.03029167652130116,2.9723971089780203,2.9723971089780203,2,3,0,1,1.0276028910219797,0.0,0.02760289102197966,0.0,0.0026887854993215,0.03029167652130116
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,1000,46,3,3,4.0,0.18158400049239729,0.1868882751054808,0.27242153201615354,0.35910619238596836,0.013813376426696777,2.8090499162956926,2.8090499162956926,2,3,0,1,1.1909500837043074,0.455418037980039,0.19095008370430744,0.455418037980039,-0.17713670727761066,-0.4416046615533422
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,1000,46,3,3,4.0,0.17125014955170378,0.1788538142176871,0.26273760678329866,0.38715842944731044,0.019383907318115345,2.8658043161262157,2.8658043161262157,2,3,0,1,1.1341956838737843,0.47704938621625725,0.13419568387378433,0.47704938621625725,-0.11481177655566899,-0.4576654788981419
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,1000,46,0,1,1.0,0.26522580548536473,0.4109506123331915,0.262125956750652,0.06169762543079182,0.02189457416534435,2.120295402126871,2.120295402126871,1,1,1,1,0.12029540212687095,0.3482201521921202,0.12029540212687095,0.3482201521921202,-0.0984008279615266,-0.32632557802677586
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,1000,46,0,0,1.0,0.4008586092774999,0.34151251725888077,0.18948736685350664,0.06814150661011265,0.008011221885681152,1.924911770796232,1.924911770796232,1,0,0,1,0.924911770796232,0.39450548185918644,0.07508822920376801,0.39450548185918644,-0.06707700731808686,-0.3864942599735053
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,1000,46,0,0,1.0,0.43899773296170347,0.292320237365679,0.17353629123366038,0.09514573843895699,0.020332217216491588,1.9248300351498706,1.9248300351498706,1,0,0,1,0.9248300351498706,0.36727631734674526,0.07516996485012939,0.36727631734674526,-0.0548377476336378,-0.3469441001302537
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,1000,46,1,1,2.0,0.19219169984933462,0.37818921952366324,0.3369576124939684,0.09266146813303376,0.0057718753814697266,2.3300888489107012,2.3300888489107012,1,1,1,1,0.3300888489107012,0.45718477965230786,0.3300888489107012,0.45718477965230786,-0.3243169735292315,-0.45141290427083813
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,1000,46,1,1,2.0,0.22066664263432229,0.4050078588254519,0.3028282287810911,0.07149726975913466,0.014537036418914795,2.225156125665038,2.225156125665038,1,1,1,1,0.22515612566503806,0.188866196114565,0.22515612566503806,0.188866196114565,-0.21061908924612327,-0.17432915969565022
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,1000,46,1,1,2.0,0.2254679077984757,0.3839245768399857,0.3052068349369086,0.08540068042463009,0.011472821235656738,2.2505402879876932,2.2505402879876932,1,1,1,1,0.25054028798769323,0.1940869956408937,0.25054028798769323,0.1940869956408937,-0.2390674667520365,-0.18261417440523697
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,1000,46,2,2,3.0,0.17737580166507497,0.3417123944354026,0.38404508877772625,0.09686671512179612,0.005839526653290017,2.4004027173562434,2.4004027173562434,1,2,0,1,0.5995972826437566,0.11463424060657745,0.40040271735624344,0.11463424060657745,-0.3945631907029534,-0.10879471395328744
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,1000,46,2,2,3.0,0.1883384322542206,0.33375014820837645,0.39090484677171766,0.08700657276568538,0.007903575897216797,2.3765795600488677,2.3765795600488677,1,2,0,1,0.6234204399511323,0.04954235913088212,0.3765795600488677,0.04954235913088212,-0.3686759841516509,-0.04163878323366532
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,1000,46,2,2,3.0,0.166285416227327,0.33992999345725095,0.39886649832487114,0.09491809199055087,0.007994353771209606,2.422417266078646,2.422417266078646,1,2,0,1,0.577582733921354,0.1442645188739582,0.42241726607864605,0.1442645188739582,-0.41442291230743644,-0.13627016510274859
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,1000,46,3,3,4.0,0.14911829804616425,0.18537999688133158,0.27303194397835784,0.3924697610941463,0.018143534660339244,2.908853168120486,2.908853168120486,2,3,0,1,1.091146831879514,0.11221449953870799,0.09114683187951389,0.11221449953870799,-0.07300329721917465,-0.09407096487836875
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,1000,46,3,3,4.0,0.16074588720009494,0.18285785332314564,0.27391435150288196,0.3824819079738775,0.016693294048309215,2.8781322802505422,2.8781322802505422,2,3,0,1,1.1218677197494578,0.14205529499896308,0.12186771974945776,0.14205529499896308,-0.10517442570114854,-0.12536200095065386
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,1000,46,3,3,4.0,0.15807204960140672,0.2020629253149635,0.314488324825902,0.3253767002577278,0.0017018318176269531,2.807169675739951,2.807169675739951,2,3,0,1,1.1928303242600489,0.17483694002565997,0.19283032426004887,0.17483694002565997,-0.19112849244242192,-0.17313510820803302
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,1000,46,0,1,1.0,0.3295354291790923,0.34033282116225055,0.2472527127375894,0.0828790369210677,0.0016120076179505505,2.083475357400632,2.083475357400632,1,0,1,0,0.08347535740063217,0.9354835999267357,0.08347535740063217,0.06451640007326431,-0.08186334978268162,-0.06290439245531376
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,1000,46,0,1,1.0,0.31061578873162327,0.34196465340400245,0.253625918349318,0.0937936395150562,0.004807531833648793,2.130597408647807,2.130597408647807,1,0,1,0,0.130597408647807,0.8426947786139047,0.130597408647807,0.15730522138609526,-0.1257898768141582,-0.15249768955244647
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,1000,46,0,0,1.0,0.3301059371924764,0.32835824905638444,0.2504344867049537,0.09110132704618532,0.00026541948318481445,2.1025312036048476,2.1025312036048476,1,0,0,1,1.1025312036048476,0.2700321000106216,0.10253120360484758,0.2700321000106216,-0.10226578412166276,-0.2697666805274368
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,1000,46,1,1,2.0,0.2514220868442342,0.38695360547074475,0.2869399811199139,0.07468432656510712,0.014951586723327526,2.184886547405894,2.184886547405894,1,1,1,1,0.18488654740589405,0.17625969873751912,0.18488654740589405,0.17625969873751912,-0.16993496068256653,-0.1613081120141916
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,1000,46,1,1,2.0,0.24120531831752481,0.39352121103980114,0.3022582839764714,0.06301518666620255,0.01319265365600586,2.1870833389913518,2.1870833389913518,1,1,1,1,0.18708333899135177,0.24942161060188073,0.18708333899135177,0.24942161060188073,-0.1738906853353459,-0.23622895694587487
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,1000,46,1,1,2.0,0.27761264980313954,0.36262356210338903,0.28000767610511,0.07975611198836137,0.012927412986755482,2.161907250278693,2.161907250278693,1,1,1,1,0.16190725027869313,0.40054746565049437,0.16190725027869313,0.40054746565049437,-0.14897983729193764,-0.3876200526637389
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,1000,46,2,2,3.0,0.20727891410635038,0.31701410840889604,0.3449177299744541,0.13078924751029958,0.004217982292175182,2.399217310888703,2.399217310888703,1,2,0,1,0.6007826891112971,0.2820427035040014,0.39921731088870294,0.2820427035040014,-0.39499932859652775,-0.2778247212118262
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,1000,46,2,1,3.0,0.19645833507060875,0.3648739304585611,0.3573830906321602,0.08128464383867,0.0010371804237365723,2.3234940432388913,2.3234940432388913,1,2,1,0,0.3234940432388913,0.543346716092528,0.3234940432388913,0.45665328390747195,-0.32245686281515473,-0.4556161034837354
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,1000,46,2,2,3.0,0.2063679440425074,0.3296932762571179,0.3478250586297549,0.11611372107061983,0.002676844596862793,2.373684556728487,2.373684556728487,1,2,0,1,0.6263154432715128,0.4160537207145931,0.3736845567284872,0.4160537207145931,-0.3710077121316244,-0.41337687611773033
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,1000,46,3,3,4.0,0.17354521955446292,0.17610462694984144,0.2310140434795301,0.4193361100161656,0.02980971336364746,2.8961410439573987,2.8961410439573987,2,3,0,1,1.1038589560426013,0.0,0.10385895604260131,0.0,-0.07404924267895385,0.02980971336364746
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,1000,46,3,3,4.0,0.1794617135769821,0.17990017334140043,0.2238443354425194,0.41679377763909814,0.031082034111022838,2.877970177143734,2.877970177143734,2,3,0,1,1.1220298228562662,0.0,0.12202982285626618,0.0,-0.09094778874524334,0.031082034111022838
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,1000,46,3,3,4.0,0.14853798206105892,0.17415521669947828,0.23269931315133385,0.44460748808812894,0.032372236251830944,2.973376307266533,2.973376307266533,2,3,0,1,1.0266236927334669,0.0,0.026623692733466875,0.0,0.005748543518364069,0.032372236251830944
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,1000,46,0,0,1.0,0.3516507588992902,0.2677163963243803,0.2528673631177636,0.12776548165856588,0.013635516166687012,2.1567475675356054,2.1567475675356054,1,1,0,0,1.1567475675356054,0.7928916798347598,0.15674756753560537,0.20710832016524017,-0.14311205136891836,-0.19347280399855316
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,1000,46,0,0,1.0,0.3743977871843366,0.34110574685552214,0.20354824739354138,0.08094821856659987,0.004656314849853516,1.9910468973424043,1.9910468973424043,1,0,0,1,0.9910468973424043,0.1531485980598859,0.008953102657595746,0.1531485980598859,-0.004296787807742231,-0.14849228321003238
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,1000,46,0,0,1.0,0.39784676472165686,0.3167687887939171,0.20316236248493352,0.08222208399949242,0.011394739151000977,1.9697597657622614,1.9697597657622614,1,0,0,1,0.9697597657622614,0.05974473798448576,0.030240234237738584,0.05974473798448576,-0.018845495086737607,-0.048349998833484786
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,1000,46,1,1,2.0,0.31551336901701,0.3470820940457813,0.2510906270130807,0.08631390992412806,0.004768013954162598,2.108205077844327,2.108205077844327,1,0,1,0,0.10820507784432687,0.6540395417415683,0.10820507784432687,0.3459604582584317,-0.10343706389016427,-0.3411924443042691
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,1000,46,1,1,2.0,0.3052245258549612,0.38885380348247695,0.24189239583850664,0.0640292748240553,0.012107789516448864,2.064726419631656,2.064726419631656,1,1,1,1,0.06472641963165593,0.34030319747340676,0.06472641963165593,0.34030319747340676,-0.052618630115207066,-0.3281954079569579
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,1000,46,1,1,2.0,0.3008140653178705,0.3827737666994867,0.2535120922228322,0.06290007575981037,0.012047588825225941,2.078498178424582,2.078498178424582,1,0,1,0,0.07849817842458195,0.5453639567405151,0.07849817842458195,0.4546360432594849,-0.06645058959935601,-0.442588454434259
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,1000,46,2,2,3.0,0.22367303603813027,0.26313792265600083,0.33820533432455735,0.1749837069813114,0.012548744678497203,2.4644997122490495,2.4644997122490495,1,1,0,0,0.5355002877509505,0.508895427908604,0.4644997122490495,0.491104572091396,-0.4519509675705523,-0.4785558274128988
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,1000,46,2,1,3.0,0.2556513575986443,0.3256214726579096,0.31723847542579875,0.10148869431764745,0.0013040900230407715,2.2645645064624498,2.2645645064624498,1,1,1,1,0.2645645064624498,0.06661630914764505,0.2645645064624498,0.06661630914764505,-0.263260416439409,-0.06531221912460428
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,1000,46,2,2,3.0,0.2431880733822336,0.3288926620004824,0.3419441141489457,0.08597515046833824,0.001945793628692849,2.2707063417033884,2.2707063417033884,1,2,0,1,0.7292936582966116,0.417463517182342,0.27070634170338836,0.417463517182342,-0.2687605480746955,-0.41551772355364913
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,1000,46,3,3,4.0,0.12738372615783466,0.14307547058782077,0.24676029375625447,0.48278050949809015,0.033557236194610485,3.0849375865946,3.0849375865946,2,3,0,1,0.9150624134054,0.24438411653082737,0.08493758659460005,0.24438411653082737,-0.05138035039998956,-0.21082688033621688
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,1000,46,3,3,4.0,0.14448344646881706,0.1571866559321857,0.2300390916156623,0.46829080598333495,0.03554201126098633,3.022137257113515,3.022137257113515,2,3,0,1,0.9778627428864848,0.0,0.02213725711351522,0.0,0.01340475414747111,0.03554201126098633
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,1000,46,3,3,4.0,0.11384646694736819,0.148987974534145,0.27761218148509015,0.45955337703339655,0.025201499462127686,3.082872468604515,3.082872468604515,2,3,0,1,0.9171275313954852,0.0,0.0828724686045148,0.0,-0.05767096914238712,0.025201499462127686
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,1000,46,0,0,1.0,0.3789245900295437,0.25513338492616056,0.20129826025893996,0.16464376478535578,0.019777536392212025,2.151661199800108,2.151661199800108,1,0,0,1,1.1516611998001078,0.4578258431945448,0.15166119980010784,0.4578258431945448,-0.1318836634078958,-0.43804830680233275
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,1000,46,0,0,1.0,0.35383884371982394,0.24578230023456582,0.21239180110520975,0.1879870549404005,0.01821976900100708,2.2345270672661868,2.2345270672661868,1,1,0,0,1.2345270672661868,0.5502169545076554,0.23452706726618677,0.4497830454923446,-0.2163072982651797,-0.4315632764913375
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,1000,46,0,0,1.0,0.353733091873017,0.23310526754784466,0.20088089733476205,0.2122807432443762,0.020852625370025635,2.2717092919504975,2.2717092919504975,1,1,0,0,1.2717092919504975,0.7599884408747295,0.27170929195049753,0.2400115591252705,-0.2508566665804719,-0.21915893375524487
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,1000,46,1,0,2.0,0.35575192300066416,0.27051470465827343,0.2205586972587028,0.1531746750823594,0.013695359230041504,2.171156124422757,2.171156124422757,1,1,0,0,1.1711561244227569,0.7710772687885277,0.17115612442275685,0.22892273121147233,-0.15746076519271535,-0.21522737198143083
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,1000,46,1,0,2.0,0.33032714922221895,0.2649191660079445,0.2335289577660964,0.17122472700374022,0.011032938957214355,2.245651262551358,2.245651262551358,1,1,0,0,1.245651262551358,1.0476288738449502,0.24565126255135805,0.04762887384495018,-0.2346183235941437,-0.036595934887735826
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,1000,46,1,0,2.0,0.35954072911741375,0.2725109997516944,0.20546476442644754,0.16248350670444428,0.013857424259185791,2.1708910487179223,2.1708910487179223,1,0,0,1,1.1708910487179223,0.3572673002011235,0.17089104871792227,0.3572673002011235,-0.15703362445873648,-0.3434098759419377
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,1000,46,2,2,3.0,0.2637626463766153,0.24783400860253402,0.3172380281056687,0.17116531691518203,0.00923013687133789,2.3958060155594176,2.3958060155594176,1,1,0,0,0.6041939844405824,0.673173890376185,0.39580601555941763,0.326826109623815,-0.38657587868807974,-0.3175959727524771
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,1000,46,2,0,3.0,0.3125608826208376,0.22486850265473626,0.23910638605555468,0.2234642286688715,0.013394534587860107,2.3734739607724604,2.3734739607724604,1,1,0,0,1.3734739607724604,1.2668127751025429,0.3734739607724604,0.26681277510254287,-0.3600794261846003,-0.25341824051468276
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,1000,46,2,0,3.0,0.3246782225659175,0.23018095010763448,0.2262255948065624,0.21891523251988565,0.01719844341278076,2.3393778372804164,2.3393778372804164,1,1,0,0,1.3393778372804164,1.2405266330021987,0.3393778372804164,0.24052663300219868,-0.3221793938676356,-0.2233281895894179
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,1000,46,3,3,4.0,0.22460591548988543,0.16204609300462483,0.22017317472362866,0.39317481678186106,0.02799534797668457,2.781916892797465,2.781916892797465,2,2,0,0,1.2180831072025349,1.2676549403226565,0.21808310720253488,0.26765494032265646,-0.1900877592258503,-0.2396595923459719
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,1000,46,3,3,4.0,0.19060384804608976,0.15279229426017105,0.2422617740731488,0.41434208362059033,0.026833653450012207,2.8803420932682395,2.8803420932682395,2,3,0,1,1.1196579067317605,0.14073908552819825,0.11965790673176047,0.14073908552819825,-0.09282425328174826,-0.11390543207818604
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,1000,46,3,3,4.0,0.20813783215565365,0.1636629323051952,0.229181546337348,0.399017689201803,0.02772456407546997,2.8190790925853,2.8190790925853,2,3,0,1,1.1809209074146998,0.13003257415410152,0.1809209074146998,0.13003257415410152,-0.15319634333922982,-0.10230801007863155
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,1000,46,0,0,1.0,0.36229026915372925,0.31663282382836283,0.23654569401741757,0.0845312130004903,0.0067351460456849255,2.0433178508646686,2.0433178508646686,1,0,0,1,1.0433178508646686,0.26179257971479997,0.04331785086466855,0.26179257971479997,-0.036582704818983625,-0.25505743366911504
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,1000,46,0,0,1.0,0.30651637405334503,0.2495933614985209,0.2538595152082269,0.190030749239907,0.009424507617950328,2.327404639634696,2.327404639634696,1,0,0,1,1.327404639634696,0.49983170189609716,0.3274046396346959,0.49983170189609716,-0.3179801320167456,-0.49040719427814683
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,1000,46,0,0,1.0,0.38353669332590185,0.2486417161512879,0.19308205034780213,0.17473954017500803,0.0216711163520813,2.159024437371916,2.159024437371916,1,1,0,0,1.159024437371916,0.7700685894622934,0.15902443737191607,0.2299314105377066,-0.13735332101983477,-0.2082602941856253
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,1000,46,1,1,2.0,0.2831247115148507,0.3476883528914481,0.28248382963279706,0.0867031059609042,0.010270953178405762,2.172765330039755,2.172765330039755,1,1,1,1,0.17276533003975514,0.09705191406236402,0.17276533003975514,0.09705191406236402,-0.16249437686134938,-0.08678096088395826
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,1000,46,1,1,2.0,0.24663667173121695,0.34111280885786177,0.2859199756454416,0.12633054376547967,0.008825063705444336,2.291944391445184,2.291944391445184,1,1,1,1,0.2919443914451838,0.3388713103270682,0.2919443914451838,0.3388713103270682,-0.28311932773973947,-0.33004624662162385
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,1000,46,1,1,2.0,0.24104339770687838,0.32758234141641923,0.28864294566218246,0.14273131521451987,0.006327450275421143,2.3330621783843437,2.3330621783843437,1,1,1,1,0.3330621783843437,0.10306585441201044,0.3330621783843437,0.10306585441201044,-0.32673472810892257,-0.0967384041365893
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,1000,46,2,2,3.0,0.13552022408778935,0.19894429575254574,0.3403739386228098,0.3251615415368551,0.0022861361503601074,2.8551767976087308,2.8551767976087308,2,2,1,1,0.14482320239126922,0.14626526359237113,0.14482320239126922,0.14626526359237113,-0.14253706624090912,-0.14397912744201102
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,1000,46,2,3,3.0,0.1668520162147888,0.2110419392401354,0.27128471063685355,0.35082133390822234,0.0128554105758667,2.8060753622385097,2.8060753622385097,2,2,0,0,1.1939246377614903,0.9886807899331149,0.19392463776149027,0.011319210066885077,-0.18106922718562357,0.0015362005089816222
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,1000,46,2,2,3.0,0.19159417757491504,0.24261674357399024,0.29663807376936313,0.2691510050817316,0.004862010478973389,2.6433459063579114,2.6433459063579114,2,2,1,1,0.35665409364208855,0.18594611807111283,0.35665409364208855,0.18594611807111283,-0.35179208316311517,-0.18108410759213944
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,1000,46,3,3,4.0,0.13309247467468222,0.12821918907189359,0.20161160996900157,0.5370767262844226,0.04898989200592041,3.1426725878631645,3.1426725878631645,2,3,0,1,0.8573274121368355,0.05333205805763308,0.1426725878631645,0.05333205805763308,-0.09368269585724409,-0.00434216605171267
