subject_id,session_id,run_id,difficulty_level_raw,difficulty_level,run_key,target_class,target_score,outer_fold,performance_cumulative_cumulative_airspeed_error_kts,performance_cumulative_cumulative_glideslope_error_deg,performance_cumulative_cumulative_localizer_error_deg,performance_cumulative_cumulative_total_error,performance_perfmetric_airspeed_error_kts_iqr,performance_perfmetric_airspeed_error_kts_kurtosis,performance_perfmetric_airspeed_error_kts_max,performance_perfmetric_airspeed_error_kts_mean,performance_perfmetric_airspeed_error_kts_median,performance_perfmetric_airspeed_error_kts_min,performance_perfmetric_airspeed_error_kts_missing_ratio,performance_perfmetric_airspeed_error_kts_num_missing,performance_perfmetric_airspeed_error_kts_range,performance_perfmetric_airspeed_error_kts_rms,performance_perfmetric_airspeed_error_kts_skew,performance_perfmetric_airspeed_error_kts_slope,performance_perfmetric_airspeed_error_kts_std,performance_perfmetric_duration,performance_perfmetric_glideslope_error_deg_iqr,performance_perfmetric_glideslope_error_deg_kurtosis,performance_perfmetric_glideslope_error_deg_max,performance_perfmetric_glideslope_error_deg_mean,performance_perfmetric_glideslope_error_deg_median,performance_perfmetric_glideslope_error_deg_min,performance_perfmetric_glideslope_error_deg_missing_ratio,performance_perfmetric_glideslope_error_deg_num_missing,performance_perfmetric_glideslope_error_deg_range,performance_perfmetric_glideslope_error_deg_rms,performance_perfmetric_glideslope_error_deg_skew,performance_perfmetric_glideslope_error_deg_slope,performance_perfmetric_glideslope_error_deg_std,performance_perfmetric_localizer_error_deg_iqr,performance_perfmetric_localizer_error_deg_kurtosis,performance_perfmetric_localizer_error_deg_max,performance_perfmetric_localizer_error_deg_mean,performance_perfmetric_localizer_error_deg_median,performance_perfmetric_localizer_error_deg_min,performance_perfmetric_localizer_error_deg_missing_ratio,performance_perfmetric_localizer_error_deg_num_missing,performance_perfmetric_localizer_error_deg_range,performance_perfmetric_localizer_error_deg_rms,performance_perfmetric_localizer_error_deg_skew,performance_perfmetric_localizer_error_deg_slope,performance_perfmetric_localizer_error_deg_std,performance_perfmetric_sample_count,performance_perfmetric_sampling_rate_estimate,performance_perfmetric_total_error_iqr,performance_perfmetric_total_error_kurtosis,performance_perfmetric_total_error_max,performance_perfmetric_total_error_mean,performance_perfmetric_total_error_median,performance_perfmetric_total_error_min,performance_perfmetric_total_error_missing_ratio,performance_perfmetric_total_error_num_missing,performance_perfmetric_total_error_range,performance_perfmetric_total_error_rms,performance_perfmetric_total_error_skew,performance_perfmetric_total_error_slope,performance_perfmetric_total_error_std
sub-cp014,ses-20211112,run-004,level-04B,4,sub-cp014_ses-20211112_level-04B_run-004,3,4.0,3,915.6738,400.733,553.3302,1869.737,0.5218,0.0259046557152022,0.727,-0.3718355167394468,-0.3695,-1.5301,0.0,0.0,2.2571,0.5485102386128934,-0.1165101626659022,0.0016588415445751,0.4033370343541963,392.0205652713776,0.3372,0.1550405441945503,0.7207,-0.0624259097525473,-0.0602,-0.6347,0.0,0.0,1.3554,0.243224568102956,0.4450767709705052,-0.0008522512072006,0.2351340514342676,0.473,-0.6131476100542583,0.751,0.0227910722950024,-0.0388,-0.6612,0.0,0.0,1.4122,0.3311280281019153,0.0939606960932564,0.0014055385069366,0.3304229289392627,2061.0,5.25482635987211,0.6166,-0.7273110014218878,1.9542,0.9071996118389132,0.9259,0.0524,0.0,0.0,1.9018,0.9857728622967652,0.0611821571745005,-3.112081630603868e-05,0.3857579587609595
sub-cp014,ses-20211112,run-006,level-04B,4,sub-cp014_ses-20211112_level-04B_run-006,3,4.0,3,813.69,416.8935,563.074,1793.6575,0.5092,4.426390908472264,2.28,-0.1908899700598802,-0.221,-1.685,0.0,0.0,3.965,0.5419616752503075,1.0685291079595576,-0.001407252246933,0.507357788779719,390.8325612545013,0.32565,0.6149035903868425,0.8353,-0.1083701596806387,-0.13355,-0.5174,0.0,0.0,1.3527,0.252346377310467,0.6775848081739246,0.0027679372376948,0.2279485271749143,0.4902999999999999,-0.5597199952947776,0.6564,-0.0134909680638722,-0.011,-0.904,0.0,0.0,1.5604,0.3518697601794484,-0.1533459064738968,0.0012191921739338,0.3516987979600317,2004.0,5.124956819285309,0.4386499999999997,3.023665481326619,2.6877,0.8950386227544911,0.86405,0.1166,0.0,0.0,2.5711,0.970090448732774,1.1639809682232884,0.0033566804050026,0.3742341891687412
sub-cp014,ses-20211112,run-009,level-04B,4,sub-cp014_ses-20211112_level-04B_run-009,3,4.0,3,815.2294,484.8827,768.1636,2068.2756,0.6276,-0.0924198558719093,1.0021,-0.2376241292276628,-0.2611,-1.577,0.0,0.0,2.5791,0.5043341122203777,-0.0914633508526423,-0.0046523507884597,0.4449579904053495,390.6842116266489,0.4378999999999999,-0.725205861703127,0.6659,-0.022877284199899,-0.0393,-0.7589,0.0,0.0,1.4248,0.2936648281842217,-0.1386651018755477,0.0009511518227286,0.2928462940145824,0.5374,-0.5183189714727559,1.1493,0.1105503785966683,0.092,-0.8408,0.0,0.0,1.9901,0.5039386626608259,0.0493456409523051,0.0003317257164306,0.4917874304859239,1981.0,5.06803177880184,0.657,-0.1479722368561291,2.6387,1.0440570418980313,0.9678,0.1401,0.0,0.0,2.4986,1.142330945384674,0.5572275180978498,0.002827859348091,0.4636522400072822
sub-cp015,ses-20210504,run-001,level-01B,1,sub-cp015_ses-20210504_level-01B_run-001,0,1.0,2,502.0559,737.5792,225.2746,1464.9097,0.6226750000000001,-1.576499583263535,0.2603,-0.1793086206896552,-0.07505,-0.6347,0.0,0.0,0.895,0.3468373941404501,-0.2869514892645468,-0.0006291332206116,0.296971570732314,360.6549337506294,0.5574749999999999,0.0723475154357609,1.4322,0.1036525862068965,0.1574499999999999,-0.9028,0.0,0.0,2.335,0.4958218757671188,-0.0740424349518537,0.0004866147210988,0.4849971236681242,0.16885,-0.4887163138129882,0.3046,-0.0073664870689655,-0.05075,-0.2113,0.0,0.0,0.5159,0.1476007321508451,0.8860317867796571,-8.650928375091318e-05,0.1474565231104219,1856.0,5.143420556344358,0.345,1.2039616791410117,1.8664,0.7892825431034483,0.78015,0.181,0.0,0.0,1.6854,0.841827669201732,0.7058764368112048,0.0004769101540114,0.2928362937921781
sub-cp015,ses-20210504,run-007,level-01B,1,sub-cp015_ses-20210504_level-01B_run-007,0,1.0,2,1340.6286,613.225,231.4558,2185.3094,1.6661,-1.5828687300898847,1.2187,0.1529157006190208,0.6363,-1.2009,0.0,0.0,2.4196,0.7915818486463412,-0.4290070623443306,0.0025541755258448,0.7768901220441042,353.9302568882704,0.5279,4.5407642840709785,2.0622,0.1625065278559369,0.1843,-0.5912,0.0,0.0,2.6533999999999995,0.4695278466729642,1.4624720012646244,0.0050478871620292,0.4406328272860952,0.1175,3.161947848926969,0.7678,0.0152286437816544,-0.0045,-0.4948,0.0,0.0,1.2626,0.2118553283273435,0.7589698967966846,0.0001359024809658,0.2113667659490618,1777.0,5.017937758739436,0.3343,2.684002965207293,2.6288,1.2297755768148566,1.1787,0.3846,0.0,0.0,2.2442,1.2826039525729993,0.9271154009616436,0.0046480908822647,0.3644168798657659
sub-cp015,ses-20210504,run-012,level-01B,1,sub-cp015_ses-20210504_level-01B_run-012,0,1.0,2,1408.343,548.2175,174.5483,2131.1088,1.941425,-1.1798731129028923,1.4337,0.3694619433198379,0.7942,-3.0,0.0,0.0,4.4337,1.010324046311878,-0.4635757540691997,0.0046098423927496,0.940664454262105,348.0813145637512,0.292625,-0.0189699446929605,1.0882,0.3194973684210526,0.3683,-0.2725,0.0,0.0,1.3607,0.4193755146172209,-0.3574945987847036,0.0035020552640918,0.2717481981050724,0.175725,0.7884748446324545,0.1143,-0.0786693657219973,-0.01815,-0.5106,0.0,0.0,0.6249,0.1796777666770618,-1.2778531213362934,-9.59545905009583e-05,0.1615947113682987,1482.0,4.254752950057462,0.8649,-0.9639054836760428,3.141,1.437994669365722,1.34065,0.5468,0.0,0.0,2.5942,1.5266899212858305,0.3401684063220773,0.0051131730590899,0.5129629595907933
sub-cp015,ses-20210504,run-003,level-02B,2,sub-cp015_ses-20210504_level-02B_run-003,1,2.0,2,204.8067,451.2045,350.3379,1006.3491,0.0492,105.5893984780002,0.335,-0.0696588235294117,-0.0637,-3.0,0.0,0.0,3.335,0.2248601863756227,-8.633829744975047,0.0003633543041535,0.2138530912431112,388.8766374439001,0.4575,-0.3201472993596952,0.7867,0.0654005626598465,0.004,-0.3059,0.0,0.0,1.0926,0.2844463245587596,0.7108562849726894,0.0018841450718563,0.2768965442501903,0.30735,-0.6603760426795815,0.5641,0.0568347314578005,-0.0071,-0.3293,0.0,0.0,0.8934,0.2347437271522716,0.3434867465857433,-1.0028887375787925e-05,0.2278178626723029,1955.0,5.02472972622812,0.3156,22.652488133017687,3.1881,0.5147562148337596,0.4357,0.0849,0.0,0.0,3.1032,0.5862714471900208,3.134452459358235,0.0009758878869516,0.2806787238726783
sub-cp015,ses-20210504,run-008,level-02B,2,sub-cp015_ses-20210504_level-02B_run-008,1,2.0,2,795.5338,948.06,361.1769,2104.7707,0.7293249999999999,-0.973527738440759,1.3241,0.249367481402763,0.07405,-0.52,0.0,0.0,1.8441,0.5424370334129606,0.4808191442044425,0.0023546805431185,0.4818476540206461,374.742978438735,0.8822749999999999,2.5149023613583186,2.8676,0.3209367162592986,0.1830999999999999,-0.4915,0.0,0.0,3.3591,0.7318268903896216,1.4714104452599963,0.0048545272484602,0.6578755124443784,0.2703,1.376787734827662,0.7907,-0.0425022316684378,-0.0646,-0.4639,0.0,0.0,1.2546,0.2501454412218635,1.0499099888943213,0.0002588440760227,0.2465737362021822,1882.0,5.019440278338707,0.953625,0.8935162559882972,3.3327,1.118369447396387,0.9083,0.0651,0.0,0.0,3.2676,1.3095418787153996,1.0902119891442723,0.0037140122165825,0.6814664101262583
sub-cp015,ses-20210504,run-010,level-02B,2,sub-cp015_ses-20210504_level-02B_run-010,1,2.0,2,1362.6153,856.4679,340.2262,2559.3094,1.28595,0.7384651125867201,1.4753,0.5955768496420047,0.94045,-3.0,0.0,0.0,4.4753,0.9311502837196162,-0.8838168469071747,0.003993487503129,0.7159852897520681,366.7721506208181,0.7939,0.3778546168198664,1.9479,0.2853538782816229,0.3291,-0.9187,0.0,0.0,2.8666,0.6449807008500128,0.4484775736244502,0.0030078619604369,0.5785957257477855,0.3421,-0.4829328268149515,0.4106,-0.0913943317422434,-0.05515,-0.6273,0.0,0.0,1.0379,0.263166263781286,-0.3143697654272799,-7.170664390816809e-05,0.2468601200101663,1676.0,4.566868005558234,1.28945,-1.1297385331732903,3.1889,1.5270326968973746,1.68985,0.3626,0.0,0.0,2.8263,1.7025138943741378,0.1061128377388637,0.0052201346169801,0.7530358864288458
sub-cp015,ses-20210504,run-002,level-03B,3,sub-cp015_ses-20210504_level-03B_run-002,2,3.0,2,278.9551,795.7377,699.2467,1773.9395,0.2193,0.5114444861120035,0.4689,0.0039334801762114,0.017,-0.6267,0.0,0.0,1.0956,0.1764388793182938,-0.561878321532884,0.0004905564122178,0.1764382143467195,389.5576436072588,0.61365,5.882988599557724,2.5953,0.0750371023005383,-0.0844,-1.0906,0.0,0.0,3.6859,0.5853309955499059,2.1318487951411,-0.0025490450933138,0.5806434646155986,0.42995,3.855269553532727,1.3093,-0.1789460107684777,-0.2439,-0.7027,0.0,0.0,2.012,0.4313283907541706,1.704031115685822,0.0017938295178325,0.3925530960019284,2043.0,5.24184298141686,0.4871,9.900496150322995,3.8123,0.8683017131669114,0.7989,0.0483,0.0,0.0,3.764,1.0569008087701752,2.8296508975442,0.0046978926739916,0.6027182311597866
sub-cp015,ses-20210504,run-005,level-03B,3,sub-cp015_ses-20210504_level-03B_run-005,2,3.0,2,1302.0914,1282.7439,589.5704,3174.4057,1.36355,-0.4368619511792153,1.1807,0.1037623331685615,0.2141,-3.0,0.0,0.0,4.1807,0.7325105795041574,-0.517802743183467,0.0020537801695648,0.7253035015781168,392.0575395226479,1.05415,-1.159875828099636,1.5177,0.437941917943648,0.5053,-0.7414,0.0,0.0,2.2591,0.765898842188474,-0.1099133548872664,0.0022190620311989,0.6284927757042577,0.4048,0.9651341705830974,1.086,-0.0320065743944636,-0.1029,-0.6842,0.0,0.0,1.7702,0.3831438536118694,1.0606024301526324,1.9129845096542848e-05,0.3818990522559934,2023.0,5.157406238027966,0.5213999999999999,1.052821497849683,3.2748,1.5691565002471577,1.6049,0.2258,0.0,0.0,3.049,1.6158404065306582,-0.1318440860755697,0.003659411834668,0.3856962953815211
sub-cp015,ses-20210504,run-011,level-03B,3,sub-cp015_ses-20210504_level-03B_run-011,2,3.0,2,1868.6922,507.6729,389.2427,2765.6078,0.6075249999999999,2.3718369643977164,2.0218,0.9243609080188678,1.27415,-3.0,0.0,0.0,5.0218,1.1957598298923569,-1.5819693792412008,0.0037505548757404,0.758773978627369,359.49347354471684,0.540775,-1.038971454915982,0.686,0.1495863207547169,0.2143499999999999,-0.4597,0.0,0.0,1.1457000000000002,0.3393967921701343,-0.2836073023790992,0.0004592572943593,0.3047439462376899,0.4364749999999999,-1.2831403853402683,0.2611,-0.1250134433962264,-0.15165,-0.5302,0.0,0.0,0.7913,0.2657831167574454,0.0567013821544846,0.0001816444659095,0.2346161967132095,1696.0,4.714967376978435,0.4673499999999999,0.1244015091798971,3.2751,1.630664799528302,1.70125,0.3056,0.0,0.0,2.9695,1.7028579719124834,-0.5118973105827628,0.0037015971023865,0.4907133225833447
sub-cp015,ses-20210504,run-004,level-04B,4,sub-cp015_ses-20210504_level-04B_run-004,3,4.0,2,912.3406,1295.5652,1486.3774,3694.2832,0.5697000000000001,3.482031083398347,1.988,-0.2249398904609767,-0.2628,-1.5774,0.0,0.0,3.5654,0.5499454607081844,1.0884078058363862,-0.0007166354633314,0.5019532366717888,432.57697373628616,0.7605,0.882259698435305,2.0636,-0.1578746234596074,-0.1652,-2.3482,0.0,0.0,4.4118,0.811067718900041,0.0726599942081424,0.0023193560011625,0.7957357892461819,1.1209,-0.4201468953402685,1.9936,0.0660544956640803,-0.0355,-1.5722,0.0,0.0,3.5658000000000003,0.8760373124565333,0.0751978324593736,0.001077033749568,0.8737428763326821,2191.0,5.062682789341209,1.4692500000000002,0.057987730232802,4.6466,1.6861158375171157,1.5057,0.2661,0.0,0.0,4.3805000000000005,1.977399335291052,0.8163784706636296,0.0013874987261016,1.0332515588089
sub-cp015,ses-20210504,run-006,level-04B,4,sub-cp015_ses-20210504_level-04B_run-006,3,4.0,2,1845.9125,3049.1945,2537.4222,7432.5292,1.441175,-0.6624583690159929,2.2307,0.3339673892988929,0.5278,-3.0,0.0,0.0,5.230700000000001,0.9850148691747692,-0.4668038561399384,-0.0043137693309259,0.9268852932040323,476.4510668814182,2.6814,-1.3258209136396992,3.0,1.0608867158671589,0.96415,-1.7427,0.0,0.0,4.7427,1.757470259856605,0.067214656308759,0.00678201860508,1.401473172429597,1.625225,-0.2040192729508336,3.0,0.0508983856088561,-0.0255,-3.0,0.0,0.0,6.0,1.5564220896345562,0.352225304456404,0.006559330469036,1.555948508685859,2168.0,4.548211034942094,2.3455,-0.4194828460138917,8.0157,3.4282877306273063,2.82625,0.386,0.0,0.0,7.629700000000001,3.927692724312124,0.8854453273883891,0.015180572576617,1.917109445415363
sub-cp015,ses-20210504,run-009,level-04B,4,sub-cp015_ses-20210504_level-04B_run-009,3,4.0,2,1213.6038,2204.0636,663.5998,4081.2672,1.3045,-0.5343333689352221,1.7616,-0.0215283121597095,0.1284,-3.0,0.0,0.0,4.7616,0.8799788449410927,-0.4065962823186199,-0.0033152068426729,0.8799816824031093,367.5487104803324,3.4068,-1.256832247731516,1.602,-0.5857724742891711,-0.1501,-3.0,0.0,0.0,4.602,1.7036691261733026,-0.4917136729496492,-0.0043923429846624,1.60028383379044,0.6273,-0.3007344608304514,1.3347,0.0421779794313369,0.0566,-0.909,0.0,0.0,2.2437,0.5043103501975688,0.1322170601198441,0.0022236508432634,0.5026955566128347,1653.0,4.494642350509346,2.6064,-1.028862436410876,5.4239,2.469005081669691,2.0202,0.2179,0.0,0.0,5.206,2.883461839076558,0.5401865067440208,0.0079820712638767,1.4898687595599351
sub-cp016,ses-20210528,run-001,level-01B,1,sub-cp016_ses-20210528_level-01B_run-001,0,1.0,1,590.3224,364.4608,247.2806,1202.0639,0.5485,-0.9973108995008232,0.5407,-0.1590836411609498,-0.2081,-0.7499,0.0,0.0,1.2906,0.3603788153001649,0.2379767042411,-0.0009414727275073,0.3234509148793055,360.074158385396,0.31,-1.0163093478432406,0.2422,-0.1212360422163588,-0.1683,-0.4354,0.0,0.0,0.6776,0.2154693045620263,0.4036984894505326,3.1104703681657634e-05,0.1781729372529199,0.1788,0.377114160305624,0.3591,0.0148613720316622,-0.0068,-0.4699,0.0,0.0,0.829,0.1803035706186552,-0.423037158680704,0.0001871836632271,0.179737489107656,1895.0,5.260027569023174,0.3735999999999999,-0.580783065031159,1.2544,0.6343359894459103,0.6572,0.0687,0.0,0.0,1.1857,0.6791432328905315,-0.1516774168639534,0.0010520055138046,0.242661197694841
sub-cp016,ses-20210528,run-007,level-01B,1,sub-cp016_ses-20210528_level-01B_run-007,0,1.0,1,750.9543,371.1493,181.6058,1303.7094,0.574075,-0.5904278640285523,1.026,0.3580251399776036,0.3904,-0.8555,0.0,0.0,1.8815,0.5083012324458156,-0.1711185652455086,0.0018133111126344,0.3609169940350741,345.11452317237854,0.3771,2.259383327829948,1.0459,0.0038197648376259,-0.04615,-0.5017,0.0,0.0,1.5476,0.2652231307969621,1.025867333010311,0.0012419065881673,0.2652698971776258,0.1091999999999999,0.5434859565973937,0.3825,0.0201917693169092,-0.00415,-0.2435,0.0,0.0,0.626,0.1426358496083822,0.4693635505020439,-4.085600301717034e-05,0.1412389726272481,1786.0,5.172196126641777,0.4357250000000001,-0.4638881068227181,1.515,0.7299611982082868,0.6711,0.0832,0.0,0.0,1.4318,0.8031443682027608,0.4108985615419977,-2.520902313825384e-05,0.3350528033647788
sub-cp016,ses-20210528,run-012,level-01B,1,sub-cp016_ses-20210528_level-01B_run-012,0,1.0,1,1291.8646,374.9224,92.5562,1759.3432,0.871,0.6159201505059504,1.1345,0.2713040283070223,0.5249,-3.0,0.0,0.0,4.1345,0.7762333954124307,-1.177285836572984,0.0028750833896948,0.7274754277121258,346.9464585185051,0.2147,0.3229555761404663,0.7452,0.1227207403375068,0.114,-0.318,0.0,0.0,1.0632,0.2609674733255353,0.3230652486719057,0.001403963026687,0.2303747661908543,0.1003,-1.3557274068983691,0.1304,0.0210801850843767,-0.0058,-0.0576,0.0,0.0,0.188,0.0608184613603697,0.4091019622838522,0.000234041875933,0.0570638558857496,1837.0,5.291882810505971,0.6837000000000001,1.5563940378869443,3.1409,0.957729014697877,1.019,0.2807,0.0,0.0,2.8602,1.034509031736646,0.3331593907385989,0.0013610169189111,0.3912127105741446
sub-cp016,ses-20210528,run-003,level-02B,2,sub-cp016_ses-20210528_level-02B_run-003,1,2.0,1,916.1184,379.8742,280.1063,1576.0989,0.860575,2.48302524622144,0.9385,0.121664675592173,0.28345,-3.0,0.0,0.0,3.9385,0.539148766530242,-1.085585029558707,0.001180749232088,0.5253772279240871,380.35171888768673,0.373825,-0.8487697308930482,0.4291,-0.0797802780638517,-0.1034,-0.4488,0.0,0.0,0.8778999999999999,0.2258604059395177,0.3503815107736547,0.0005981305951904,0.211355228926967,0.281,-1.054393974860216,0.2133,-0.0468083934088568,-0.03395,-0.3697,0.0,0.0,0.583,0.173244071518101,-0.3361110546509903,1.367155646149586e-05,0.1668436894815883,1942.0,5.103171363800656,0.3119250000000001,18.1905043846068,3.1884,0.8115857878475798,0.77115,0.3665,0.0,0.0,2.8219000000000003,0.8528732724906669,2.589516784606803,0.0001440771719403,0.2622150510699116
sub-cp016,ses-20210528,run-008,level-02B,2,sub-cp016_ses-20210528_level-02B_run-008,1,2.0,1,502.8462,379.0453,210.8798,1092.7714,0.462675,-0.9827254652610208,0.5994,-0.0134587817258883,-0.0370999999999999,-0.4996,0.0,0.0,1.099,0.3018579028326707,0.2945441878757736,0.0011699977028193,0.3016342803500854,386.1546043306589,0.261175,1.502749911852078,0.8435,-0.0870316243654822,-0.0848,-0.5956,0.0,0.0,1.4391,0.2611528423762955,0.3579333607465629,0.0011034440486306,0.2462866091457077,0.18955,-0.5799440302087229,0.2086,-0.0265455329949238,-0.03505,-0.3377,0.0,0.0,0.5463,0.1278488688014372,-0.0683103579971361,-9.452172676606372e-05,0.1250944099046019,1970.0,5.098993972667932,0.3426749999999999,-0.8141004061903985,1.0633,0.5547055837563452,0.56455,0.1701,0.0,0.0,0.8931999999999999,0.595919315042405,0.0014384159936173,0.0005552180333875,0.2178201769029043
sub-cp016,ses-20210528,run-010,level-02B,2,sub-cp016_ses-20210528_level-02B_run-010,1,2.0,1,624.4672,374.9492,119.9755,1119.3918,0.428025,4.94516964960216,0.2564,-0.2760500499001996,-0.12805,-3.0,0.0,0.0,3.2564,0.4744751911228004,-1.6516521948588536,0.0011793784094317,0.3860018483823175,395.038603618741,0.3314249999999999,0.1404064366811965,0.7581,0.0133749001996008,0.0167,-0.4472,0.0,0.0,1.2053,0.2277925503895464,0.4506371164126641,0.0011672276981948,0.2274563136336784,0.0762,0.8315939039203264,0.2266,-0.0084456586826347,-0.0187,-0.1839,0.0,0.0,0.4105,0.0794469111521446,0.6180437908590694,-1.03787325148531e-05,0.0790164420165312,2004.0,5.070390543231901,0.4442,5.4122269693821,3.1891,0.5585785928143714,0.5072,0.0617,0.0,0.0,3.1274,0.6660373794340624,1.4756128900844498,0.0007490407197914,0.3628518234447088
sub-cp016,ses-20210528,run-002,level-03B,3,sub-cp016_ses-20210528_level-03B_run-002,2,3.0,1,1256.0747,433.2065,440.8757,2130.1569,0.34335,13.083790400855008,0.2406,-0.5728825608077099,-0.5567,-3.0,0.0,0.0,3.2406,0.6422346598667018,-1.6953102167696537,-0.0014798478179421,0.290361191868826,414.6372299641371,0.2796,-1.0153289670770806,0.1167,-0.1858426801284993,-0.1704,-0.5533,0.0,0.0,0.67,0.2459006534416095,-0.1326169671942752,-0.0004128910469877,0.1610637602113513,0.30315,0.3127557639882132,0.5865,-0.0748262046810463,-0.0973,-0.6123,0.0,0.0,1.1988,0.2517166186300356,0.4153481672367506,-0.0001890809467514,0.2403930447917689,2179.0,5.252784464599043,0.66875,1.1586031284255105,3.2735,0.9775832950894906,0.9415,0.208,0.0,0.0,3.0655,1.065829610743302,0.6666085641439676,0.0017036579181784,0.4247428086873908
sub-cp016,ses-20210528,run-005,level-03B,3,sub-cp016_ses-20210528_level-03B_run-005,2,3.0,1,653.635,337.3648,286.2294,1277.2292,0.2073,39.37442794614245,0.189,-0.3055544375889891,-0.2712,-3.0,0.0,0.0,3.189,0.392867390443212,-4.373200292773296,-0.0003963998457063,0.2470024860462228,403.1283102929592,0.1090499999999999,1.8582994487391,0.0264,-0.1598144755576649,-0.1514,-0.5404,0.0,0.0,0.5668,0.1845104023779332,-0.9770236388702944,-0.0007741951930222,0.0922358916048428,0.22075,3.6934964358849065,0.6932,-0.0104636924537256,-0.0294,-0.3194,0.0,0.0,1.0126,0.185567502842115,1.559840785551545,-0.0002366492195268,0.1853162386463135,2107.0,5.2241431480451945,0.231,31.86812751789509,3.2731,0.6061837209302325,0.5724,0.0761,0.0,0.0,3.197,0.6577844673893422,3.766378519917272,0.0009339458192018,0.2554460246059876
sub-cp016,ses-20210528,run-011,level-03B,3,sub-cp016_ses-20210528_level-03B_run-011,2,3.0,1,804.4433,247.0837,142.6393,1194.1663,0.3898749999999999,6.557192274685724,0.3317,-0.3476528011204481,-0.3052,-3.0,0.0,0.0,3.3317,0.5024066749883297,-1.5803405691817458,-0.0008524534658349,0.3627829105612972,405.0660990178585,0.1533,-0.0436112173204805,0.2467,-0.0844620448179271,-0.08695,-0.3369,0.0,0.0,0.5836,0.1432562415148458,0.1659095366280769,-4.764654471651824e-05,0.1157357641820788,0.1124999999999999,-0.1300033888412146,0.1816,-0.0098223622782446,-0.008,-0.2481,0.0,0.0,0.4296999999999999,0.0857969172702137,-0.369440275910814,-0.0002550201072132,0.0852527144127073,2142.0,5.285557110780599,0.43505,6.441099456111971,3.2744,0.5575005135387487,0.52815,0.0203,0.0,0.0,3.2541,0.6705767445710276,1.6304037443204564,0.0006450799033381,0.3727347693354776
sub-cp016,ses-20210528,run-004,level-04B,4,sub-cp016_ses-20210528_level-04B_run-004,3,4.0,1,601.854,652.495,402.3463,1656.6954,0.484825,-0.2753563435346358,1.0996,0.0989139698492462,0.09795,-0.8457,0.0,0.0,1.9453,0.3790662314147687,0.0951182435326588,-0.0028106965011783,0.3660253519447576,383.7838768959045,0.1868749999999999,5.854007886772589,0.8158,-0.2846438190954773,-0.3052,-0.7378,0.0,0.0,1.5536,0.3600324182081441,1.831894146238657,0.0010711757964535,0.2205122976691224,0.3173749999999999,-0.2002711220016153,0.612,0.0082270854271356,-0.0197,-0.6231,0.0,0.0,1.2351,0.2513214192100801,0.2241263033652492,0.0006964857465143,0.2512498610442579,1990.0,5.182604376419611,0.455525,-0.3964716538046557,1.7866,0.8325090954773869,0.8262,0.0194,0.0,0.0,1.7672,0.8873942886069649,0.2382456064319165,0.0015063165359518,0.3073185465318018
sub-cp016,ses-20210528,run-006,level-04B,4,sub-cp016_ses-20210528_level-04B_run-006,3,4.0,1,938.1014,370.7047,258.9861,1567.7923,0.8502000000000001,0.5513344543960619,1.8256,0.0420401006711409,-0.0414,-3.0,0.0,0.0,4.8256,0.6704020716297152,0.2492332119047762,0.0015446425430266,0.6692698135188161,380.9295572340488,0.228525,12.25344559352443,1.3533,-0.1437220357941834,-0.1690499999999999,-0.5748,0.0,0.0,1.9281,0.2644313991676703,2.3324816524636245,-0.0004914294426488,0.2220259252644379,0.17235,12.568396297156172,1.3234,-0.0126698545861297,-0.0307,-0.4321,0.0,0.0,1.7554999999999998,0.2471766248799117,2.9855188254963445,0.0029777159016911,0.2469207527629591,1788.0,4.69115605776435,0.482825,2.1998300577648147,3.3632,0.8768389261744967,0.81055,0.0784,0.0,0.0,3.2848,0.9826630511310404,1.168871416613236,0.0043564485046781,0.443723210136251
sub-cp016,ses-20210528,run-009,level-04B,4,sub-cp016_ses-20210528_level-04B_run-009,3,4.0,1,1442.772,200.5527,227.7901,1871.1148,0.4965999999999999,9.102038241602608,1.7119,0.7522886082751209,0.7614,-2.7656,0.0,0.0,4.4775,0.8537339831385476,-1.4538011179506047,-0.0003409241736129,0.4037464020136601,358.14415477216244,0.1507,3.2251438054310864,0.5016,-0.0406285867813003,-0.0263,-0.704,0.0,0.0,1.2056,0.1518173245811809,-0.7929309912313056,0.0018467424113643,0.1463192474774134,0.2149,-0.2793256539571573,0.2444,-0.0221921547555077,-0.0296,-0.3833,0.0,0.0,0.6276999999999999,0.1535350931395253,-0.3955763975109955,-0.0001398878058804,0.151963620585421,1861.0,5.193439499754675,0.4565,1.039318074899955,3.1286,1.005434121440086,0.9911,0.1626,0.0,0.0,2.966,1.068082914907173,0.3247493002326787,0.000354047380951,0.3605179344585844
