modality,run_key,subject_id,outer_fold,target_class,modality_available,class_score_0,class_score_1,class_score_2,class_score_3,predicted_class,classification_confidence,similarity_margin
eye_tracking_features,sub-cp004_ses-20210330_level-03B_run-002,sub-cp004,1,2,True,0.8407347919999999,0.8445222539999999,0.838613406,0.8527148959999999,3,0.8527148959999999,0.008192642000000028
eye_tracking_features,sub-cp004_ses-20210330_level-03B_run-005,sub-cp004,1,2,True,0.849364514,0.831440422,0.857153866,0.820676752,2,0.857153866,0.007789351999999972
eye_tracking_features,sub-cp004_ses-20210330_level-03B_run-011,sub-cp004,1,2,True,0.8544736159999999,0.866035836,0.8627993780000001,0.8567216,1,0.866035836,0.003236457999999942
eye_tracking_features,sub-cp004_ses-20210330_level-04B_run-004,sub-cp004,1,3,True,0.844226454,0.858097886,0.8618119780000001,0.8744040399999999,3,0.8744040399999999,0.012592061999999848
eye_tracking_features,sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,1,3,True,0.844436412,0.84588471,0.844083878,0.8566671960000001,3,0.8566671960000001,0.010782486000000091
eye_tracking_features,sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,1,3,True,0.87879124,0.854485972,0.8607760859999999,0.8466994480000001,0,0.87879124,0.01801515400000009
eye_tracking_features,sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,0,True,0.82952894,0.841815228,0.8097103880000001,0.817076696,1,0.841815228,0.012286287999999979
eye_tracking_features,sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,0,True,0.813160814,0.8515118100000001,0.8346709019999998,0.840065898,1,0.8515118100000001,0.011445912000000114
eye_tracking_features,sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,0,True,0.8442927499999999,0.843785786,0.836700336,0.8409237299999999,0,0.8442927499999999,0.0005069639999999431
eye_tracking_features,sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,1,True,0.8523994800000001,0.86428729,0.85258258,0.86448663,3,0.86448663,0.0001993399999999923
eye_tracking_features,sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,1,True,0.8190043020000001,0.854813562,0.8714002539999999,0.8618183800000001,2,0.8714002539999999,0.009581873999999768
eye_tracking_features,sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,1,True,0.8444736340000001,0.865233266,0.8742793320000001,0.8710618739999999,2,0.8742793320000001,0.003217458000000173
eye_tracking_features,sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,2,True,0.8471783540000001,0.844522602,0.833140004,0.8382488200000001,0,0.8471783540000001,0.0026557520000001222
eye_tracking_features,sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,2,True,0.816314532,0.8593760899999999,0.871085702,0.861146014,2,0.871085702,0.009939688000000002
eye_tracking_features,sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,2,True,0.846904288,0.871670792,0.87565928,0.8732640400000001,2,0.87565928,0.0023952399999999097
eye_tracking_features,sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,3,True,0.84133257,0.83788932,0.8280687499999999,0.828712278,0,0.84133257,0.0034432499999998978
eye_tracking_features,sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,3,True,0.825514134,0.8520621159999999,0.86601788,0.856692842,2,0.86601788,0.009325038000000063
eye_tracking_features,sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,3,True,0.8443094200000001,0.86146957,0.866948772,0.871663642,3,0.871663642,0.004714870000000038
eye_tracking_features,sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,0,True,0.49373481799999996,0.49886422399999997,0.48562964,0.40568257599999996,1,0.49886422399999997,0.005129406000000003
eye_tracking_features,sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,0,True,0.44021098,0.46918828,0.473463528,0.39870281199999996,2,0.473463528,0.004275248000000009
eye_tracking_features,sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,0,True,0.45355551600000005,0.51085986,0.49953604800000007,0.42646603,1,0.51085986,0.011323811999999989
eye_tracking_features,sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,1,True,0.467230712,0.507365732,0.51458854,0.447790974,2,0.51458854,0.0072228079999999695
eye_tracking_features,sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,1,True,0.41712457399999997,0.5216937639999999,0.49988450799999995,0.442591304,1,0.5216937639999999,0.021809255999999944
eye_tracking_features,sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,1,True,0.421082254,0.48096173799999997,0.500687702,0.45361840999999997,2,0.500687702,0.01972596400000004
eye_tracking_features,sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,2,True,0.436144632,0.460530872,0.5450752719999999,0.476499614,2,0.5450752719999999,0.06857565799999993
eye_tracking_features,sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,2,True,0.4113961,0.47909401999999995,0.51699471,0.43832648599999996,2,0.51699471,0.037900690000000015
eye_tracking_features,sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,2,True,0.40930356,0.48671618800000005,0.513579162,0.44488183800000003,2,0.513579162,0.02686297399999993
eye_tracking_features,sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,3,True,0.456614878,0.47750458,0.52718622,0.494003878,2,0.52718622,0.03318234200000003
eye_tracking_features,sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,3,True,0.41308403,0.478342226,0.505854684,0.43201103199999996,2,0.505854684,0.027512458000000017
eye_tracking_features,sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,3,True,0.413176306,0.48390168200000006,0.526534568,0.453288188,2,0.526534568,0.042632885999999925
eye_tracking_features,sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,0,True,0.8135134799999999,0.820811852,0.8193029879999999,0.798995384,1,0.820811852,0.0015088640000000542
eye_tracking_features,sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,0,True,0.778773072,0.768309012,0.79130731,0.730430956,2,0.79130731,0.012534237999999975
eye_tracking_features,sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,0,True,0.81663064,0.796389956,0.791721906,0.790527706,0,0.81663064,0.02024068400000001
eye_tracking_features,sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,1,True,0.729301302,0.764754418,0.7531041700000001,0.75486274,1,0.764754418,0.009891678000000015
eye_tracking_features,sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,1,True,0.81897635,0.825252198,0.829430648,0.8257286199999999,2,0.829430648,0.0037020280000000794
eye_tracking_features,sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,1,True,0.821566114,0.821328584,0.793068646,0.778456448,0,0.821566114,0.00023753000000004132
eye_tracking_features,sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,2,True,0.727995978,0.7483261600000001,0.73273669,0.739237312,1,0.7483261600000001,0.009088848000000094
eye_tracking_features,sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,2,True,0.70650512,0.7502724080000001,0.73836938,0.740455874,1,0.7502724080000001,0.009816534000000043
eye_tracking_features,sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,2,True,0.817937128,0.82292471,0.8242662380000001,0.8112796660000001,2,0.8242662380000001,0.0013415280000000918
eye_tracking_features,sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,3,True,0.701072,0.755816644,0.753738716,0.747887112,1,0.755816644,0.002077928000000062
eye_tracking_features,sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,3,True,0.71452911,0.737486696,0.73647852,0.754365006,3,0.754365006,0.016878309999999952
eye_tracking_features,sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,3,True,0.72792556,0.754081234,0.7403333219999999,0.74639548,1,0.754081234,0.007685754000000045
eye_tracking_features,sub-cp009_ses-20210129_level-01B_run-001,sub-cp009,2,0,True,0.810101256,0.76669471,0.774909718,0.76587083,0,0.810101256,0.03519153800000008
eye_tracking_features,sub-cp009_ses-20210129_level-01B_run-007,sub-cp009,2,0,True,0.851341794,0.8523167739999999,0.8590252420000001,0.852371288,2,0.8590252420000001,0.0066539540000001285
eye_tracking_features,sub-cp009_ses-20210129_level-01B_run-012,sub-cp009,2,0,True,0.8589902519999999,0.8642117920000001,0.870159006,0.853148262,2,0.870159006,0.0059472139999998674
eye_tracking_features,sub-cp009_ses-20210129_level-02B_run-003,sub-cp009,2,1,True,0.8519216799999999,0.856301038,0.863802286,0.8577579200000001,2,0.863802286,0.006044365999999912
eye_tracking_features,sub-cp009_ses-20210129_level-02B_run-008,sub-cp009,2,1,True,0.859319682,0.868015428,0.8694271519999999,0.856826128,2,0.8694271519999999,0.001411723999999892
eye_tracking_features,sub-cp009_ses-20210129_level-02B_run-010,sub-cp009,2,1,True,0.854807222,0.8570502579999999,0.864389132,0.866569962,3,0.866569962,0.0021808300000000225
eye_tracking_features,sub-cp009_ses-20210129_level-03B_run-002,sub-cp009,2,2,True,0.84191688,0.819316822,0.826832198,0.8173850140000001,0,0.84191688,0.015084682000000016
eye_tracking_features,sub-cp009_ses-20210129_level-03B_run-005,sub-cp009,2,2,True,0.829370698,0.8214894600000001,0.8310554299999999,0.817802734,2,0.8310554299999999,0.0016847319999999666
eye_tracking_features,sub-cp009_ses-20210129_level-03B_run-011,sub-cp009,2,2,True,0.8541272120000001,0.8663614479999999,0.8773593679999999,0.8552448439999999,2,0.8773593679999999,0.010997919999999994
eye_tracking_features,sub-cp009_ses-20210129_level-04B_run-004,sub-cp009,2,3,True,0.80176651,0.793976536,0.790379422,0.783548304,0,0.80176651,0.007789974000000033
eye_tracking_features,sub-cp009_ses-20210129_level-04B_run-006,sub-cp009,2,3,True,0.8652656799999999,0.8481967539999999,0.855585662,0.82657276,0,0.8652656799999999,0.009680017999999957
eye_tracking_features,sub-cp009_ses-20210129_level-04B_run-009,sub-cp009,2,3,True,0.8480847380000001,0.848253326,0.8562932480000001,0.867910762,3,0.867910762,0.011617513999999884
eye_tracking_features,sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,1,0,True,0.8184829,0.8067755560000001,0.80777371,0.8113193259999999,0,0.8184829,0.007163574000000117
eye_tracking_features,sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,1,0,True,0.8586962140000001,0.816801186,0.8115676119999999,0.810678744,0,0.8586962140000001,0.04189502800000011
eye_tracking_features,sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,1,0,True,0.8501623,0.8141318200000001,0.827587198,0.807621968,0,0.8501623,0.022575102000000014
eye_tracking_features,sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,1,1,True,0.786020744,0.788164528,0.782043614,0.7976288119999999,3,0.7976288119999999,0.009464283999999878
eye_tracking_features,sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,1,1,True,0.8358158400000001,0.8368253259999999,0.835165168,0.8416850220000001,3,0.8416850220000001,0.0048596960000001355
eye_tracking_features,sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,1,1,True,0.82617688,0.8252714640000001,0.825386546,0.829007586,3,0.829007586,0.002830706000000016
eye_tracking_features,sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,1,2,True,0.771257716,0.780744242,0.77946106,0.8053304000000001,3,0.8053304000000001,0.02458615800000008
eye_tracking_features,sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,1,2,True,0.8137001899999999,0.801948782,0.8107811180000001,0.8168621139999999,3,0.8168621139999999,0.003161923999999927
eye_tracking_features,sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,1,2,True,0.85386771,0.86217761,0.8608699339999999,0.858771272,1,0.86217761,0.0013076760000001464
eye_tracking_features,sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,1,3,True,0.747198462,0.75423247,0.773533598,0.760039408,2,0.773533598,0.013494189999999961
eye_tracking_features,sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,1,3,True,0.774711612,0.78395767,0.771527212,0.810080112,3,0.810080112,0.026122441999999912
eye_tracking_features,sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,1,3,True,0.832792132,0.82615865,0.817131238,0.824731428,0,0.832792132,0.006633482000000024
eye_tracking_features,sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,0,True,0.45473886199999997,0.511217528,0.484755804,0.434852328,1,0.511217528,0.026461723999999964
eye_tracking_features,sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,0,True,0.516295814,0.495052058,0.454246676,0.402395762,0,0.516295814,0.021243756000000003
eye_tracking_features,sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,0,True,0.547155226,0.492111096,0.445302082,0.395625524,0,0.547155226,0.05504412999999997
eye_tracking_features,sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,1,True,0.404067296,0.5064318080000001,0.48945204000000003,0.45523920999999995,1,0.5064318080000001,0.01697976800000006
eye_tracking_features,sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,1,True,0.466483152,0.503954372,0.510348646,0.443641716,2,0.510348646,0.006394273999999922
eye_tracking_features,sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,1,True,0.42261691,0.519944808,0.47761223199999997,0.44436542,1,0.519944808,0.04233257600000001
eye_tracking_features,sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,2,True,0.39861009000000003,0.493897454,0.49742028400000005,0.457804452,2,0.49742028400000005,0.0035228300000000323
eye_tracking_features,sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,2,True,0.42739257799999997,0.51545397,0.518692636,0.45931071,2,0.518692636,0.003238666000000001
eye_tracking_features,sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,2,True,0.43267402600000004,0.507579524,0.5163152999999999,0.462041112,2,0.5163152999999999,0.008735775999999973
eye_tracking_features,sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,3,True,0.39487732200000003,0.446580972,0.51274425,0.530003884,3,0.530003884,0.017259633999999968
eye_tracking_features,sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,3,True,0.40167452600000003,0.48887125200000003,0.5257529959999999,0.514086018,2,0.5257529959999999,0.011666977999999939
eye_tracking_features,sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,3,True,0.41024518800000004,0.47440655600000003,0.534173148,0.518049672,2,0.534173148,0.01612347600000008
eye_tracking_features,sub-cp013_ses-20210319_level-01B_run-001,sub-cp013,2,0,True,0.836963986,0.849281642,0.84829346,0.85050838,3,0.85050838,0.0012267379999999495
eye_tracking_features,sub-cp013_ses-20210319_level-01B_run-007,sub-cp013,2,0,True,0.8842856400000001,0.88317678,0.8718239799999999,0.8625900339999999,0,0.8842856400000001,0.0011088600000001003
eye_tracking_features,sub-cp013_ses-20210319_level-01B_run-012,sub-cp013,2,0,True,0.89979093,0.888147416,0.88615572,0.8631077340000001,0,0.89979093,0.011643513999999966
eye_tracking_features,sub-cp013_ses-20210319_level-02B_run-003,sub-cp013,2,1,True,0.873799722,0.870784352,0.856450994,0.8590121399999999,0,0.873799722,0.0030153699999999617
eye_tracking_features,sub-cp013_ses-20210319_level-02B_run-008,sub-cp013,2,1,True,0.8352530680000001,0.8283417399999999,0.833794266,0.826805484,0,0.8352530680000001,0.0014588020000001478
eye_tracking_features,sub-cp013_ses-20210319_level-02B_run-010,sub-cp013,2,1,True,0.83820534,0.827909026,0.824840876,0.8189502900000001,0,0.83820534,0.010296313999999973
eye_tracking_features,sub-cp013_ses-20210319_level-03B_run-002,sub-cp013,2,2,True,0.8251632799999999,0.819113328,0.831277808,0.818097552,2,0.831277808,0.006114528000000008
eye_tracking_features,sub-cp013_ses-20210319_level-03B_run-005,sub-cp013,2,2,True,0.844001778,0.8330349619999999,0.8300801339999999,0.8387786,0,0.844001778,0.0052231779999999395
eye_tracking_features,sub-cp013_ses-20210319_level-03B_run-011,sub-cp013,2,2,True,0.8870549999999999,0.876695402,0.870709516,0.862528764,0,0.8870549999999999,0.01035959799999997
eye_tracking_features,sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,3,True,0.8540747919999999,0.8491633000000001,0.837642314,0.8333583040000001,0,0.8540747919999999,0.004911491999999851
eye_tracking_features,sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,3,True,0.8408131560000001,0.8315436860000001,0.8250312120000001,0.82713596,0,0.8408131560000001,0.009269470000000002
eye_tracking_features,sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,3,True,0.8396523979999999,0.8280408359999999,0.819298434,0.817909204,0,0.8396523979999999,0.01161156200000002
eye_tracking_features,sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,0,True,0.804733876,0.798215292,0.789132384,0.775630138,0,0.804733876,0.0065185840000000494
eye_tracking_features,sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,0,True,0.776270198,0.756450232,0.735445686,0.745269178,0,0.776270198,0.019819966000000022
eye_tracking_features,sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,0,True,0.76425805,0.783354742,0.747718872,0.72936946,1,0.783354742,0.01909669199999997
eye_tracking_features,sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,1,True,0.78804824,0.772678148,0.7700521119999999,0.76228657,0,0.78804824,0.015370091999999946
eye_tracking_features,sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,1,True,0.7674449919999999,0.7781156,0.769269972,0.7663778880000001,1,0.7781156,0.008845627999999994
eye_tracking_features,sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,1,True,0.77252992,0.792765124,0.8131223760000001,0.776576996,2,0.8131223760000001,0.02035725200000016
eye_tracking_features,sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,2,True,0.768711464,0.779081616,0.765684812,0.7606492859999999,1,0.779081616,0.010370152000000021
eye_tracking_features,sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,2,True,0.79341087,0.76988126,0.786092674,0.76974662,0,0.79341087,0.0073181959999999435
eye_tracking_features,sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,2,True,0.7603225119999999,0.76525441,0.768036668,0.7708397619999999,3,0.7708397619999999,0.002803093999999895
eye_tracking_features,sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,3,True,0.80832592,0.790630844,0.7959019599999999,0.7795173500000001,0,0.80832592,0.012423960000000123
eye_tracking_features,sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,3,True,0.7820485859999999,0.7808675540000001,0.783737432,0.774526104,2,0.783737432,0.0016888460000000771
eye_tracking_features,sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,3,True,0.793625668,0.7809998260000001,0.772618784,0.76179269,0,0.793625668,0.012625841999999943
eye_tracking_features,sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,0,True,0.87520612,0.848052936,0.847412456,0.83011772,0,0.87520612,0.027153183999999997
eye_tracking_features,sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,0,True,0.8850897979999999,0.889776708,0.889569502,0.865421872,1,0.889776708,0.00020720600000001532
eye_tracking_features,sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,0,True,0.8903517400000001,0.897920122,0.899833918,0.86830356,2,0.899833918,0.0019137959999999676
eye_tracking_features,sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,1,True,0.8767988219999999,0.8877255420000001,0.8863239860000001,0.856051588,1,0.8877255420000001,0.001401556000000026
eye_tracking_features,sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,1,True,0.880460322,0.890514926,0.893701378,0.859405522,2,0.893701378,0.0031864520000000063
eye_tracking_features,sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,1,True,0.856100676,0.8661695220000001,0.87549721,0.8546721460000001,2,0.87549721,0.009327687999999945
eye_tracking_features,sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,2,True,0.8605943220000001,0.8535418440000001,0.860609782,0.863566238,3,0.863566238,0.0029564559999999407
eye_tracking_features,sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,2,True,0.86379196,0.887217594,0.889777116,0.8674219219999999,2,0.889777116,0.0025595219999999808
eye_tracking_features,sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,2,True,0.885984504,0.90106232,0.902389728,0.8687420319999999,2,0.902389728,0.0013274079999999744
eye_tracking_features,sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,3,True,0.8708623,0.882042888,0.8860904380000001,0.88951601,3,0.88951601,0.0034255719999999323
eye_tracking_features,sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,3,True,0.84706799,0.8757600059999999,0.8856684999999999,0.8752967460000001,2,0.8856684999999999,0.009908493999999934
eye_tracking_features,sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,3,True,0.8649921340000001,0.8936044479999999,0.9019948660000001,0.8885894139999999,2,0.9019948660000001,0.008390418000000177
eye_tracking_features,sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,0,True,0.837532768,0.83551102,0.8224462539999999,0.831916226,0,0.837532768,0.00202174799999999
eye_tracking_features,sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,0,True,0.836919938,0.81971349,0.8313504220000001,0.823152782,0,0.836919938,0.0055695159999998856
eye_tracking_features,sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,0,True,0.8241250819999999,0.81013029,0.82867195,0.816471906,2,0.82867195,0.004546868000000148
eye_tracking_features,sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,1,True,0.829643562,0.837104662,0.829007998,0.842348164,3,0.842348164,0.005243502000000011
eye_tracking_features,sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,1,True,0.8559000040000001,0.8500562219999999,0.85028059,0.858085352,3,0.858085352,0.0021853479999999204
eye_tracking_features,sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,1,True,0.8047563500000001,0.8106696120000001,0.815580598,0.8390099,3,0.8390099,0.02342930199999993
eye_tracking_features,sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,2,True,0.804386966,0.8067017200000001,0.809761702,0.850103412,3,0.850103412,0.040341709999999975
eye_tracking_features,sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,2,True,0.8114210500000001,0.8172272100000001,0.816797666,0.8365035000000001,3,0.8365035000000001,0.019276289999999974
eye_tracking_features,sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,2,True,0.8000427200000001,0.8083715939999999,0.829107896,0.8230309,2,0.829107896,0.006076996000000001
eye_tracking_features,sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,3,True,0.8265117399999999,0.826255836,0.830094532,0.8548625380000001,3,0.8548625380000001,0.024768006000000065
eye_tracking_features,sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,3,True,0.8236583919999999,0.8308450839999999,0.818047608,0.8493803979999999,3,0.8493803979999999,0.01853531399999997
eye_tracking_features,sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,3,True,0.7766513780000001,0.7835446819999999,0.764731248,0.7971116,3,0.7971116,0.013566918000000094
eye_tracking_features,sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,0,True,0.8707922260000001,0.8685670139999999,0.86451166,0.8529959579999999,0,0.8707922260000001,0.002225212000000143
eye_tracking_features,sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,0,True,0.87004989,0.884600498,0.874476986,0.856176606,1,0.884600498,0.010123511999999946
eye_tracking_features,sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,0,True,0.855778164,0.85930408,0.861801432,0.85248802,2,0.861801432,0.0024973520000000082
eye_tracking_features,sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,1,True,0.8617281999999999,0.872318918,0.870411552,0.855911624,1,0.872318918,0.001907366000000077
eye_tracking_features,sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,1,True,0.846938666,0.866970144,0.876763288,0.879050666,3,0.879050666,0.0022873780000000066
eye_tracking_features,sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,1,True,0.8405886800000001,0.85872194,0.861190852,0.8637919079999999,3,0.8637919079999999,0.002601055999999935
eye_tracking_features,sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,2,True,0.846742202,0.8622690500000001,0.8847615640000001,0.8810908420000001,2,0.8847615640000001,0.0036707219999999596
eye_tracking_features,sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,2,True,0.864282798,0.87696398,0.866769618,0.853091006,1,0.87696398,0.010194362000000012
eye_tracking_features,sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,2,True,0.8408624360000001,0.8733751679999999,0.877625732,0.872415478,2,0.877625732,0.004250564000000123
eye_tracking_features,sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,3,True,0.839995526,0.8535910919999999,0.869526624,0.8650783900000001,2,0.869526624,0.00444823399999994
eye_tracking_features,sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,3,True,0.8345716060000001,0.851548532,0.8622212279999999,0.8519470339999999,2,0.8622212279999999,0.010274193999999959
eye_tracking_features,sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,3,True,0.8473194339999999,0.8635779319999999,0.86346989,0.857062336,1,0.8635779319999999,0.00010804199999991937
eye_tracking_features,sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,0,True,0.43784574000000004,0.435616922,0.55793622,0.524445994,2,0.55793622,0.033490225999999956
eye_tracking_features,sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,0,True,0.40392491799999997,0.41269452199999995,0.555228886,0.533964114,2,0.555228886,0.021264771999999987
eye_tracking_features,sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,0,True,0.41392402400000006,0.42870493600000004,0.53558328,0.514700938,2,0.53558328,0.020882341999999943
eye_tracking_features,sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,1,True,0.443899536,0.44239850000000003,0.542946318,0.5056174999999999,2,0.542946318,0.0373288180000001
eye_tracking_features,sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,1,True,0.407837098,0.41377898,0.553411552,0.535182652,2,0.553411552,0.018228899999999992
eye_tracking_features,sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,1,True,0.397161684,0.44619985800000006,0.524844446,0.51028694,2,0.524844446,0.014557506000000053
eye_tracking_features,sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,2,True,0.407769572,0.460287464,0.546892038,0.517835544,2,0.546892038,0.02905649399999999
eye_tracking_features,sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,2,True,0.40742040599999996,0.425943026,0.561269012,0.534186594,2,0.561269012,0.027082417999999997
eye_tracking_features,sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,2,True,0.402451426,0.422274954,0.547266688,0.523602922,2,0.547266688,0.023663765999999975
eye_tracking_features,sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,3,True,0.40645970600000003,0.42550180600000004,0.546031716,0.569519708,3,0.569519708,0.023487991999999958
eye_tracking_features,sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,3,True,0.405323164,0.428004196,0.548402508,0.538094598,2,0.548402508,0.010307909999999976
eye_tracking_features,sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,3,True,0.396770318,0.423923512,0.52973777,0.5252956820000001,2,0.52973777,0.0044420879999999
eye_tracking_features,sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,0,True,0.801848866,0.767677248,0.7687178219999999,0.725283312,0,0.801848866,0.03313104400000011
eye_tracking_features,sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,0,True,0.8155525320000001,0.792177994,0.771189476,0.738441474,0,0.8155525320000001,0.02337453800000011
