canonical_key,protocol,condition,model_key,task,run_key,subject_id,outer_fold,aggregation,seed_count,seeds,source_phase,reference_policy
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp013_ses-20210319_level-04B_run-004,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp013_ses-20210319_level-04B_run-006,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp013_ses-20210319_level-04B_run-009,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-01B_run-001,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-01B_run-007,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-01B_run-012,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-02B_run-003,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-02B_run-008,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-02B_run-010,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-03B_run-002,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-03B_run-005,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-03B_run-011,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-04B_run-004,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-04B_run-006,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp015_ses-20210504_level-04B_run-009,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-01B_run-001,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-01B_run-007,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-01B_run-012,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-02B_run-003,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-02B_run-008,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-02B_run-010,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-03B_run-002,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-03B_run-005,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-03B_run-011,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-04B_run-004,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-04B_run-006,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp020_ses-20210604_level-04B_run-009,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-01B_run-001,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-01B_run-007,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-01B_run-012,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-02B_run-003,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-02B_run-008,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-02B_run-010,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-03B_run-002,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-03B_run-005,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-03B_run-011,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-04B_run-004,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-04B_run-006,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-04B_run-006,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp026_ses-20210716_level-04B_run-009,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp026_ses-20210716_level-04B_run-009,sub-cp026,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-01B_run-001,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-01B_run-001,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-01B_run-007,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-01B_run-007,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-02B_run-003,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-02B_run-003,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-02B_run-008,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-02B_run-008,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-02B_run-010,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-02B_run-010,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-02B_run-012,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-02B_run-012,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-03B_run-002,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-03B_run-002,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-03B_run-005,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-03B_run-005,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-03B_run-011,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-03B_run-011,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-04B_run-004,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-04B_run-004,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-04B_run-006,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-04B_run-006,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp031_ses-20211216_level-04B_run-009,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp031_ses-20211216_level-04B_run-009,sub-cp031,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-01B_run-001,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-01B_run-001,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-01B_run-007,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-01B_run-007,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-01B_run-012,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-01B_run-012,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-02B_run-003,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-02B_run-003,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-02B_run-008,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-02B_run-008,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-02B_run-010,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-02B_run-010,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-03B_run-002,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-03B_run-005,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-03B_run-011,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-04B_run-004,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-04B_run-006,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp038_ses-20220112_level-04B_run-009,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-01B_run-001,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-01B_run-007,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-01B_run-012,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-02B_run-003,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-02B_run-008,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-02B_run-010,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-03B_run-002,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-03B_run-005,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-03B_run-011,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
RETRAIN_WITHOUT_MODALITY|MISSING_EYE_TRACKING|traditional_classification|sub-cp008_ses-20210503_level-04B_run-004,RETRAIN_WITHOUT_MODALITY,MISSING_EYE_TRACKING,traditional_classification,classification,sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,CANONICAL_FROZEN_PREDICTION,1,canonical,09,RETRAIN_WITHOUT_MODALITY
