run_key,subject_id,source_raw_rows,aggregation,seed_count,seeds,y_true,class_score_0,class_score_1,class_score_2,class_score_3,y_pred,protocol,condition,model_key,task,source_phase,reference_policy,y_pred_raw,y_pred_bounded,clipped,outer_fold,target_class,target_score,difficulty_level,canonical_key
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.811316798,0.8310406260000001,0.8480872180000001,0.8807865720000001,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,3,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp037_ses-20210113_level-04B_run-006
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.82774416,0.8453092959999999,0.870142682,0.9205961,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,3,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp037_ses-20210113_level-04B_run-009
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.5475148900000001,0.426332456,0.378004144,0.343132836,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-01B_run-001
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.519418384,0.46422416800000005,0.37708580199999997,0.330267348,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-01B_run-007
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.5637767480000001,0.42777883,0.37025085199999996,0.32976423600000004,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-01B_run-012
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.40997014600000004,0.543282114,0.43218746799999996,0.279658246,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-02B_run-003
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.41416583199999996,0.54191097,0.42907597,0.28248015,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-02B_run-008
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.41772603799999997,0.5344016279999999,0.42720458599999994,0.28845951799999997,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-02B_run-010
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.37832564399999996,0.45684149000000007,0.512650554,0.310819254,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-03B_run-002
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.364158636,0.44889645399999994,0.5177513159999999,0.346810656,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-03B_run-005
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.36218484,0.43609646600000007,0.5249288739999999,0.358239566,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-03B_run-011
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.381125378,0.35488875200000003,0.40760545400000003,0.59522008,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-04B_run-004
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.36145532199999997,0.35937909,0.40384555399999994,0.604496744,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-04B_run-006
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.365144704,0.36934607,0.399466588,0.587664088,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp003_ses-20210206_level-04B_run-009
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.504757052,0.4563782639999999,0.343064646,0.32659482999999995,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-01B_run-001
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.522503352,0.4670200459999999,0.37435622599999996,0.280712474,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-01B_run-007
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.5135160959999999,0.45678507,0.3779069,0.311177464,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-01B_run-012
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.426171352,0.5020659460000001,0.41553411999999995,0.28669662,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-02B_run-003
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.41428956,0.5373855940000001,0.422325882,0.301928164,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-02B_run-008
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.43689167400000006,0.5200164340000001,0.39695534,0.30509096799999996,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-02B_run-010
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.346023588,0.470275718,0.533716982,0.329823496,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-03B_run-002
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.38293654,0.435745798,0.49551118800000005,0.35195042600000004,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-03B_run-005
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.372995568,0.438419548,0.5154981399999999,0.346735528,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-03B_run-011
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.358668396,0.341194308,0.394317002,0.630549134,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-04B_run-004
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.393221748,0.35828130399999997,0.40607920000000003,0.5812354,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-04B_run-006
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.39714369,0.348110098,0.40805872800000004,0.564429266,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp006_ses-20210324_level-04B_run-009
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.48608155399999997,0.494916452,0.39154154,0.306807506,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-01B_run-001
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.536267936,0.46183601799999996,0.359724334,0.31071319,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-01B_run-007
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.5332512960000001,0.43690758399999996,0.35298155000000003,0.34697088200000004,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-01B_run-012
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.382614282,0.515651124,0.465480844,0.304886502,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-02B_run-003
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.39563666,0.5635122859999999,0.443607918,0.27478442599999997,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-02B_run-008
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.39806783,0.5319047080000001,0.44489712400000003,0.292826852,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-02B_run-010
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.331509142,0.46480244600000004,0.553098404,0.319220414,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-03B_run-002
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.338230062,0.470385072,0.54745048,0.314592494,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-03B_run-005
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.34523044,0.468022654,0.557308794,0.31427823,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-03B_run-011
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.340986978,0.351524594,0.41410379199999997,0.6210187100000001,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-04B_run-004
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.360147496,0.35489428399999995,0.423031092,0.6011268860000001,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-04B_run-006
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.37564112200000005,0.36338114800000004,0.424096758,0.577012326,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp012_ses-20210723_level-04B_run-009
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.5079105199999999,0.434847494,0.39664502799999996,0.335016126,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-01B_run-001
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.493518166,0.43264446999999995,0.40595507,0.33595998400000004,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-01B_run-007
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.513070402,0.42991168,0.394923908,0.320805586,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-01B_run-012
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.420477222,0.51910162,0.428653912,0.29158523199999997,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-02B_run-003
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.405773412,0.51003509,0.437676114,0.29285395,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-02B_run-008
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",1.0,0.445188198,0.47366569399999997,0.41465356800000003,0.320686114,1.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,1,2.0,2,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-02B_run-010
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.385674746,0.422783162,0.511135932,0.379624044,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-03B_run-002
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.34968065,0.453703584,0.53978369,0.32093879599999997,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-03B_run-005
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",2.0,0.37047385,0.429854406,0.519055364,0.334941928,2.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,2,3.0,3,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-03B_run-011
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.351747102,0.338624158,0.40184123400000005,0.605612008,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-04B_run-004
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.36854999,0.335059134,0.39350217,0.5920252680000001,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-04B_run-006
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",3.0,0.35949302000000005,0.352796864,0.39370001,0.596637006,3.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,3,4.0,4,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp018_ses-20210709_level-04B_run-009
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.5041831400000001,0.427799516,0.39074224,0.319061008,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp029_ses-20220119_level-01B_run-001
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.5337545020000001,0.46257983999999996,0.354917674,0.336122326,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp029_ses-20220119_level-01B_run-007
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,5,FIVE_SEED_CLASS_SCORE_MEAN_ARGMAX,5,"42,43,44,45,46",0.0,0.529859756,0.4333333280000001,0.361514546,0.339962442,0.0,RETRAIN_WITHOUT_MODALITY,MISSING_BODY_MOVEMENT,hdc_classification,classification,09,RETRAIN_WITHOUT_MODALITY,,,,4,0,1.0,1,RETRAIN_WITHOUT_MODALITY|MISSING_BODY_MOVEMENT|hdc_classification|sub-cp029_ses-20220119_level-01B_run-012
