consolidated_outer_fold,candidate_id,variant,dimension,centroids_per_class,epochs,learning_rate,margin_threshold,levels,feature_k,seed,canonical_config_json,inner_fold_1_macro_f1,inner_fold_2_macro_f1,inner_fold_3_macro_f1,mean_macro_f1,std_macro_f1_sample,mean_balanced_accuracy,mean_accuracy,mean_severe_error_rate,training_seconds,inference_seconds,model_bytes,status
1,candidate_012,hybrid,2000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.760736994260292,0.6535246414575597,0.8090666693050107,0.7411094350076208,0.0796069181565719,0.7415780908828739,0.7428415810768753,0.0123456790123456,0.2992284999927506,0.0016945999814197,96000,COMPLETE
1,candidate_013,hybrid,2000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8491863145186235,0.7450423565652676,0.8623498205648308,0.8188594972162407,0.0642654429944374,0.8199439706669963,0.8199502023031435,0.0269218798630563,0.4367218000406865,0.0016952000150922,96000,COMPLETE
1,candidate_014,hybrid,2000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8731667526022364,0.5873517049025769,0.9162365187213056,0.7922516587420397,0.1787505090928367,0.7978858539666845,0.7974893661168171,0.0300082996161427,0.4565148999972734,0.0017420999938622,96000,COMPLETE
1,candidate_015,hybrid,2000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8581243469174504,0.680499951176643,0.9425800492610836,0.827068115785059,0.1337716770175918,0.829271550007553,0.8289241622574955,0.0207490403568834,0.437367600039579,0.0017028000147547,96000,COMPLETE
1,candidate_016,hybrid,2000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8186389759665622,0.6970327796641813,0.8965569784039976,0.8040762446782471,0.1005561103445394,0.8078660789079773,0.8084604212055192,0.0272071791679634,0.4508013000013307,0.0016844999918248,96000,COMPLETE
1,candidate_017,hybrid,5000,2,1,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8995538943814806,0.7166173437359878,0.8624871001031993,0.8262194460735559,0.0967106635130178,0.8279260907180818,0.8274976657329599,0.0302935989210498,0.9806762999796774,0.0080785999889485,160000,COMPLETE
1,candidate_018,hybrid,5000,2,1,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.874829784151818,0.6811002178649238,0.8537321937321938,0.8032207319163119,0.1062842511593792,0.8040586934728573,0.8036622056229898,0.0272071791679634,0.5378353999694809,0.0086955000006128,160000,COMPLETE
1,candidate_019,hybrid,5000,2,1,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.9003806177719221,0.7445025902773795,0.8698809523809524,0.838254720143418,0.0826114628127004,0.8404571609058076,0.8398433447453054,0.0297230003112356,0.5295571000024211,0.0085916999960318,160000,COMPLETE
1,candidate_020,hybrid,5000,2,1,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7808316791367639,0.5995860961530475,0.8700314465408805,0.7501497406102308,0.1378085915333616,0.7521484777324599,0.751244942421413,0.0353252412075941,0.5348531999916304,0.0078920000232756,160000,COMPLETE
1,candidate_021,hybrid,5000,2,3,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.9005136654390385,0.7367740304831994,0.8898795648795649,0.8423890869339342,0.0916197366045994,0.8433581894835139,0.842929764498392,0.032809420064322,0.679907000012463,0.0083513000281527,160000,COMPLETE
1,candidate_022,hybrid,5000,2,3,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8576680672268908,0.7065509259259259,0.9258531562776848,0.8300240498101671,0.11223417854431,0.8320767931446463,0.832010582010582,0.0213196389666977,0.696448499977123,0.0075801000057253,160000,COMPLETE
1,candidate_023,hybrid,5000,2,3,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8996212121212122,0.7455634379851648,0.8884040603879808,0.8445295701647858,0.0858904977992168,0.8464446092366004,0.8460161842514783,0.0297230003112356,0.6854644000122789,0.0084318000008352,160000,COMPLETE
1,candidate_024,hybrid,5000,2,3,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8382749669143846,0.7135353535353536,0.9251474832357184,0.8256526012284855,0.1063692457701587,0.8308992158639916,0.8294947608673099,0.032809420064322,0.6958410999795888,0.0084814000001642,160000,COMPLETE
1,candidate_025,hybrid,5000,3,1,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8576406988810488,0.7534263705482193,0.8622953207994192,0.824454130076229,0.0615558554808341,0.8260893448138535,0.8258377425044091,0.0297230003112356,1.2766871000058018,0.0081990000326186,240000,COMPLETE
1,candidate_026,hybrid,5000,3,1,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8756069419739435,0.6791208791208792,0.8249922311756,0.7932400174234742,0.1020188489079106,0.794428651862838,0.7944029463637307,0.0269218798630563,0.6864952000032645,0.0098892000096384,240000,COMPLETE
1,candidate_027,hybrid,5000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8912250384024578,0.7645770048061153,0.908628907129067,0.8548103167792135,0.0786273591308336,0.855545942679795,0.8555607428156448,0.0238354601099699,0.6797711000253912,0.0086855999834369,240000,COMPLETE
1,candidate_028,hybrid,5000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8486079552975375,0.5519115902736593,0.4169511565554797,0.6058235673755589,0.2208206827526288,0.6407462338126039,0.6409378566241312,0.032809420064322,0.6844678999914322,0.0104352999769616,240000,COMPLETE
1,candidate_029,hybrid,5000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8673562321103304,0.7334183673469389,0.8722837802469723,0.8243527932347471,0.0787900535684467,0.8256910971037779,0.825552443199502,0.0300082996161427,0.8346185999689624,0.0083826000045519,240000,COMPLETE
1,candidate_030,hybrid,5000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8821575541127507,0.6497810813562773,0.8709447415329769,0.8009611256673349,0.1310457406400806,0.8036604457627816,0.8033769063180828,0.0235501608050627,0.8489043999870773,0.0085678999894298,240000,COMPLETE
1,candidate_031,hybrid,5000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8930089339925406,0.6540604588834114,0.9078566437057004,0.8183086788605506,0.1424367296211747,0.818508905642758,0.8185237057786078,0.0235501608050627,0.8324648000125308,0.00829800000065,240000,COMPLETE
1,candidate_032,hybrid,5000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8442086890692686,0.7714029007829547,0.7220300834431269,0.7792138910984501,0.0614626845774624,0.7867349180845659,0.7859995850191929,0.0395528581803091,0.8538373000337742,0.0087704999896232,240000,COMPLETE
2,candidate_001,hybrid,2000,2,1,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8225812069527308,0.8053482053344929,0.8883673469387755,0.8387655864086665,0.0438120425449243,0.8392401021711366,0.8393246187363834,0.0325241207594148,0.3907106000115163,0.0015955000126268,64000,COMPLETE
2,candidate_002,hybrid,2000,2,1,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7752049180327869,0.6794835361757677,0.813181394109023,0.7559566161058592,0.0688959516175504,0.7575670498084291,0.757703081232493,0.0269218798630563,0.2371827999886591,0.0014725000073667,64000,COMPLETE
2,candidate_003,hybrid,2000,2,1,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8304973554250314,0.7550559651487938,0.8769487461932223,0.8208340222556826,0.0615182698362252,0.8233077905491699,0.8236072206660442,0.0325241207594148,0.2318359000200871,0.0014696999860461,64000,COMPLETE
2,candidate_004,hybrid,2000,2,1,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.5908637873754152,0.4767755289610775,0.5188662901493365,0.5288352021619431,0.0576937352061772,0.5593656875266071,0.5597053636269322,0.1368917937545388,0.2369334000104572,0.0015343999839387,64000,COMPLETE
2,candidate_005,hybrid,2000,2,3,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8155159742545127,0.8621576358765994,0.8771428386880078,0.8516054829397067,0.032139983722441,0.8518944231587909,0.8519555970536362,0.0325241207594148,0.3724006999982521,0.0014733000134583,64000,COMPLETE
2,candidate_006,hybrid,2000,2,3,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8305686633281972,0.7473063973063973,0.8498199672667758,0.8092316759671233,0.054485853932377,0.8111536824180504,0.8112615416536985,0.032809420064322,0.3887740999925881,0.0014768000110052,64000,COMPLETE
2,candidate_007,hybrid,2000,2,3,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7990162037037036,0.6932475954215084,0.8977419354838709,0.7966685782030277,0.1022673813515524,0.7968603661132397,0.796970640107895,0.0269218798630563,0.3752358999918215,0.0014791000285185,64000,COMPLETE
2,candidate_008,hybrid,2000,2,3,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8010046113306983,0.6841501389288109,0.8763415404040404,0.7871654302211833,0.0968402080779966,0.7961685823754788,0.7966853408029878,0.0381263616557734,0.3992333000060171,0.0016168000001925,64000,COMPLETE
2,candidate_009,hybrid,2000,3,1,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7904478174102353,0.7721118800268261,0.8422038980509745,0.8015878651626785,0.0363496663756275,0.8028416347381865,0.8031434796140678,0.0272071791679634,0.4765746999764815,0.0017415999900549,96000,COMPLETE
2,candidate_010,hybrid,2000,3,1,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7991341991341991,0.7178575873065256,0.7811965811965812,0.7660627892124353,0.0426994807042325,0.7655917411664538,0.7658211432721237,0.0244060587197842,0.2807428000087384,0.001674200000707,96000,COMPLETE
2,candidate_011,hybrid,2000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7998817796743862,0.8089555052790347,0.7965527070710745,0.8017966640081652,0.0064193019367886,0.8025329927628778,0.8028581803091607,0.0269218798630563,0.2755337000126019,0.0016806999628897,96000,COMPLETE
2,candidate_012,hybrid,2000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.6810361208519753,0.7659855769230769,0.7120673229596697,0.7196963402449074,0.0429855086075277,0.7169859514687099,0.7176314970432617,0.032809420064322,0.2807908999966457,0.0016867000085767,96000,COMPLETE
2,candidate_013,hybrid,2000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8199008915348326,0.8096467817896389,0.8390020898641588,0.8228499210628767,0.0148981914810305,0.8236164325244785,0.8238925199709514,0.0300082996161427,0.425707299989881,0.0017132999491877,96000,COMPLETE
2,candidate_014,hybrid,2000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8104077378254846,0.8027083776103778,0.8065777100921931,0.8065646085093517,0.0038496968282056,0.808492975734355,0.8087457205104264,0.024120759414877,0.4375617000623606,0.0017775000014808,96000,COMPLETE
2,candidate_015,hybrid,2000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8167652123995408,0.8132870798643231,0.8068220678446072,0.8122914533694904,0.0050457888380298,0.8110791826309067,0.8115468409586057,0.0272071791679634,0.4189049000269733,0.0016797000134829,96000,COMPLETE
2,candidate_016,hybrid,2000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.6895467587471756,0.7890744176458463,0.6999141876430206,0.7261784546786808,0.054715605759718,0.7412090251170711,0.7411816578483245,0.0272071791679634,0.4322614000120666,0.0016957000188995,96000,COMPLETE
2,candidate_017,hybrid,5000,2,1,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.813926442410049,0.7992124932941043,0.8876572590062934,0.8335987315701489,0.0473905936454688,0.8333759046402726,0.8334370785351176,0.0384116609606805,0.9516507999796886,0.0086226999701466,160000,COMPLETE
2,candidate_018,hybrid,5000,2,1,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7976169663669663,0.713783143644038,0.8550940438871473,0.7888313846327172,0.0710639322489712,0.7904001702852277,0.7907978006017222,0.0297230003112356,0.5235483000578824,0.0096967999998014,160000,COMPLETE
2,candidate_019,hybrid,5000,2,1,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8208791208791208,0.7684067766614937,0.8151308526527696,0.8014722500644614,0.0287794161758415,0.8021072796934866,0.8022875816993463,0.0269218798630563,0.5159984000201803,0.0090438000042922,160000,COMPLETE
2,candidate_020,hybrid,5000,2,1,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7824673163256785,0.6575887880235707,0.3985880762196552,0.6128813935229681,0.1958057228182282,0.6374627501064282,0.6370474115572154,0.1467216516236124,0.5252662999846507,0.0094185000052675,160000,COMPLETE
2,candidate_021,hybrid,5000,2,3,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8206709956709957,0.8261946890881515,0.8273194852264247,0.8247283899951906,0.0035585289256483,0.8266070668369517,0.8269789397240378,0.0384116609606805,0.6719518999743741,0.0079547000059392,160000,COMPLETE
2,candidate_022,hybrid,5000,2,3,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.8118037135278514,0.7671428571428571,0.6931857081728712,0.7573774262811933,0.0599089352979502,0.7590144742443593,0.7593630044610435,0.0297230003112356,0.6969993999809958,0.0084386999951675,160000,COMPLETE
2,candidate_023,hybrid,5000,2,3,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8017270842763335,0.6939678649237473,0.867675983436853,0.7877903108789779,0.0876886700143623,0.7874095359727544,0.7877113808486357,0.0386969602655877,0.6763281999737956,0.008268700010376,160000,COMPLETE
2,candidate_024,hybrid,5000,2,3,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7648791443784859,0.8122573907301247,0.7789970920670009,0.7853778757252039,0.0243250972641166,0.7877607492550021,0.7885672787633572,0.0356105405125012,0.6910902999807149,0.0092606999969575,160000,COMPLETE
2,candidate_025,hybrid,5000,3,1,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7426495385627225,0.7920525414528613,0.8771938283510126,0.8039653027888655,0.0680586283335572,0.8045977011494253,0.8048552754435109,0.0412127814088598,1.230994900019141,0.00824160000775,240000,COMPLETE
2,candidate_026,hybrid,5000,3,1,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7729782065161357,0.7749316844261234,0.8979914693149987,0.815300453419086,0.0716191810998267,0.8129310344827587,0.8132586367880487,0.0353252412075941,0.6625419999763835,0.0089719000097829,240000,COMPLETE
2,candidate_027,hybrid,5000,3,1,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7616197280135653,0.8057893888082568,0.8376679593016889,0.801692358707837,0.0381892997087639,0.804076202639421,0.8042846768336963,0.032809420064322,0.656479599972954,0.0091844999697059,240000,COMPLETE
2,candidate_028,hybrid,5000,3,1,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7306586137474835,0.7460358101336557,0.7894546463094849,0.7553830233968748,0.0304921491223405,0.754757343550447,0.7557578586990351,0.0272071791679634,0.6641918999375775,0.0085665000078734,240000,COMPLETE
2,candidate_029,hybrid,5000,3,3,0.05,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7305133374004226,0.8095067246186649,0.8871938283510125,0.8090712967900333,0.0783411530370528,0.808301404853129,0.8085122938064114,0.0496161427533976,0.8123081000230741,0.0088675000297371,240000,COMPLETE
2,candidate_030,hybrid,5000,3,3,0.05,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7939545997610514,0.7243053896982725,0.906266846361186,0.80817561194017,0.0918105158370832,0.8092060451255855,0.8093163191202407,0.0440139018570391,0.8276936000038404,0.0081328999949619,240000,COMPLETE
2,candidate_031,hybrid,5000,3,3,0.1,0.0,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.7330689092143858,0.7931051208362132,0.8794534763057765,0.8018758354521252,0.0735853548390493,0.7990421455938698,0.7992530345471521,0.0378410623508662,0.8095624999841675,0.0084440000355243,240000,COMPLETE
2,candidate_032,hybrid,5000,3,3,0.1,0.1,51,50,42,"{""centroids_per_class"":3,""dimension"":5000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.718048427551611,0.8066217396049328,0.8433537985424777,0.7893413218996738,0.064415204935177,0.7956470838654747,0.7958813154891585,0.0358958398174084,0.826811999984784,0.009393500018632,240000,COMPLETE
3,candidate_001,hybrid,2000,2,1,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8192381758833089,0.8090909090909091,0.828941110342442,0.8190900651055534,0.0099259294291998,0.8199983392512129,0.8208061002178649,0.0269218798630563,0.3989657000056468,0.0017762000206857,64000,COMPLETE
3,candidate_002,hybrid,2000,2,1,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7058165160294481,0.634814276203362,0.8022659305268001,0.7142989075865366,0.0840474708650407,0.7196163085530901,0.7226631393298059,0.0414980807137669,0.2422630999644752,0.0025814000109676,64000,COMPLETE
3,candidate_003,hybrid,2000,2,1,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8109581646423751,0.7843241167434716,0.742937256251557,0.7794065125458012,0.0342760575017274,0.7806643229057023,0.7809679427326487,0.0358958398174084,0.237826299999142,0.0019221999973524,64000,COMPLETE
3,candidate_004,hybrid,2000,2,1,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":1,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.6639892568009877,0.6185089074634494,0.5666860240030971,0.6163947294225114,0.0486860564209272,0.6237964834229203,0.6258948023653906,0.0473856209150326,0.2415135999617632,0.001462000014726,64000,COMPLETE
3,candidate_005,hybrid,2000,2,3,0.05,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8444995864350704,0.8337927795474964,0.7836143931256714,0.8206355863694128,0.0325051609798318,0.8220630476377603,0.8230366220562298,0.032809420064322,0.376533600006951,0.0015398999967146,64000,COMPLETE
3,candidate_006,hybrid,2000,2,3,0.05,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.05,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.7848908338038774,0.8695637781903487,0.8192724683176376,0.8245756934372879,0.0425848567600136,0.8271642363596386,0.8281201369436664,0.0384116609606805,0.3948766000103205,0.0014546999882441,64000,COMPLETE
3,candidate_007,hybrid,2000,2,3,0.1,0.0,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.0,""seed"":42,""variant"":""hybrid""}",0.8073733682685325,0.6338784183296379,0.7892543859649124,0.7435020575210277,0.095368134521457,0.7543323906829654,0.7562765847079573,0.026351281253242,0.379350399976829,0.0014725000073667,64000,COMPLETE
3,candidate_008,hybrid,2000,2,3,0.1,0.1,51,50,42,"{""centroids_per_class"":2,""dimension"":2000,""epochs"":3,""feature_k"":50,""learning_rate"":0.1,""levels"":51,""margin_threshold"":0.1,""seed"":42,""variant"":""hybrid""}",0.721752061148346,0.8019973819626252,0.820302033857021,0.7813504923226641,0.0524189356919205,0.791349779424492,0.7925095964311651,0.0412127814088598,0.3944540000229608,0.0014635999978054,64000,COMPLETE
