run_key,subject_id,outer_fold,condition,model_family,task,y_true,class_score_0,class_score_1,class_score_2,class_score_3,y_pred,seed_aggregation,source_status
sub-cp031_ses-20211216_level-04B_run-009,sub-cp031,2,FUSION_PEH,TRADITIONAL,classification,3,0.1541386632726226,0.3224920417391512,0.2277957436291732,0.295573551359053,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,0,0.1660675524544775,0.2523418535994837,0.1471191091375679,0.434471484808471,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,0,0.0504633096254945,0.3547780447094028,0.0541097636139413,0.5406488820511612,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,0,0.4565145495749717,0.4870286860634726,0.0122418681480902,0.0442148962134655,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,1,0.0760550991500316,0.5738859187144758,0.183540830530459,0.1665181516050336,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,1,0.019066433400743,0.1130105528145182,0.0187850678362645,0.8491379459484741,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,1,0.0311359751772358,0.6136010080967375,0.0187498340756539,0.3365131826503726,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,2,0.0027098095926489,0.1693666600556261,0.5755965696743033,0.2523269606774216,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,2,0.1458347029393498,0.5868923551336358,0.0852302641121247,0.1820426778148896,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,2,0.0066995389743981,0.0915746554751954,0.0494565867520748,0.8522692187983316,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,3,0.0283251150922894,0.0448536524479053,0.6972737168943481,0.2295475155654571,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,3,0.2380778049036751,0.0970086583801549,0.1981034192137955,0.4668101175023744,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,FUSION_PEH,TRADITIONAL,classification,3,0.0161421536084108,0.1480294467942089,0.1303276125323031,0.7055007870650771,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,0,0.2336423333444774,0.3812754189068983,0.2374502648148459,0.1476319829337783,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,0,0.2709017946880355,0.4457865733940045,0.2140433305448646,0.0692683013730952,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,0,0.3241228192249055,0.6031562077228372,0.0615255452312976,0.0111954278209596,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,1,0.067259731348216,0.448297485461285,0.319619830177128,0.1648229530133708,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,1,0.0541398038014651,0.7178175428384362,0.2192451489792891,0.0087975043808095,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,1,0.0180393624503683,0.8586535510407843,0.1162169939244872,0.0070900925843598,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,2,0.0157294344331732,0.0715385278717452,0.7777028614319758,0.1350291762631058,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,2,0.0833968558272024,0.0550571260938797,0.7251063007882264,0.1364397172906913,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,2,0.1027137681590057,0.3855659082947291,0.4712925680847386,0.0404277554615264,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,3,0.0112234355991935,0.0457374312122434,0.6838767950876405,0.2591623381009224,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,3,0.0312957772028708,0.5067565576333086,0.2694051376036915,0.1925425275601291,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,FUSION_PEH,TRADITIONAL,classification,3,0.0644678637459171,0.4299286096077362,0.2512745396365334,0.2543289870098132,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,0,0.0837683590901443,0.1298313835515771,0.7254627049035164,0.0609375524547621,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,0,0.0178027383811458,0.023887753395942,0.4337236066853293,0.5245859015375827,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,0,0.117265267580578,0.1435012892932726,0.518781123076745,0.2204523200494043,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,1,0.0242423916072787,0.0198984881233043,0.9373814585312188,0.0184776617381981,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,1,0.0005183186713043,0.0022681207159966,0.9608270744939964,0.0363864861187025,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-02B_run-010,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,1,0.0008950890690656,0.0046310822330579,0.9396446790291324,0.0548291496687441,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-03B_run-002,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,2,0.0025956909317602,0.0944293672288108,0.7122066099905099,0.1907683318489189,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-03B_run-005,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,2,0.0081169402212994,0.0312266281578092,0.7613043642279422,0.1993520673929491,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-03B_run-011,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,2,0.0023860269150265,0.0035434255136864,0.9829050961878482,0.0111654513834388,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-04B_run-004,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,3,0.0007210080716164,0.0072332330370027,0.9622268907174386,0.0298188681739423,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-04B_run-006,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,3,0.0006081193528617,0.0073280649882589,0.6328644694976122,0.3591993461612671,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-04B_run-009,sub-cp035,5,FUSION_PEH,TRADITIONAL,classification,3,0.0016561810330788,0.0149020375599657,0.8211553430684034,0.162286438338552,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,0,0.3016344226151313,0.2845254755652284,0.336001871589626,0.0778382302300141,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,0,0.1733312616295453,0.1699120514534235,0.6107115730610184,0.0460451138560126,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,0,0.565336930432135,0.1247236363231005,0.172793593156365,0.1371458400883994,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,1,0.2858517168099695,0.445442229121942,0.0827122936962136,0.1859937603718748,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,1,0.3163391535120034,0.3601563848349948,0.2701587769518981,0.0533456847011037,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,1,0.2686059484634542,0.3822662706394987,0.1726520848629798,0.1764756960340671,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,2,0.1082037392647562,0.1268885928761608,0.4221919889407683,0.3427156789183144,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,2,0.3463301082821937,0.1867451608661768,0.2009607849311981,0.2659639459204314,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,2,0.1865198574579502,0.3407860448469398,0.2354941465784941,0.2371999511166155,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,3,0.289459596643378,0.1892646864842974,0.2361875203525204,0.285088196519804,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,3,0.3596397314590115,0.1192752771451089,0.3090254450563006,0.2120595463395788,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,FUSION_PEH,TRADITIONAL,classification,3,0.1307509567378735,0.2269145176963403,0.3249673557905161,0.3173671697752701,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,0,0.2330983503842601,0.0793076677873466,0.6640005692871668,0.0235934125412264,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,0,0.1152180504593354,0.3851799200937758,0.4105013914669489,0.0891006379799397,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,0,0.9442417206114354,0.0293741651339728,0.0224233369685139,0.0039607772860779,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,1,0.0704900649220633,0.4650584937557466,0.355558484912396,0.1088929564097939,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,1,0.037789327458791,0.4923072151570558,0.390245800831808,0.0796576565523451,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,1,0.0455187926381014,0.1524363602085284,0.7494645045840596,0.0525803425693105,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,2,0.0330386162935587,0.2780499100977466,0.615438882632565,0.0734725909761296,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,2,0.0625969269498512,0.3705499275322726,0.4499406250405338,0.1169125204773423,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,2,0.0476227824729056,0.3561281228708084,0.5291795895047692,0.0670695051515166,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,3,0.0106789126078591,0.0285643631242864,0.8301925731971428,0.1305641510707115,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,3,0.0066431665413526,0.0594163599645781,0.2357982345653657,0.6981422389287035,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,FUSION_PEH,TRADITIONAL,classification,3,0.0081509496759052,0.0246473728951146,0.535443688639853,0.431757988789127,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-01B_run-001,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,0,0.3799275762298975,0.253517586469204,0.2790933107467792,0.0874615265541192,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-01B_run-007,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,0,0.6211407554612952,0.1414572600263833,0.1510731289105152,0.0863288556018064,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-01B_run-012,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,0,0.9086427443891923,0.0513886717173963,0.0291294208632606,0.0108391630301506,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-02B_run-003,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,1,0.1886052403092715,0.4485858054342166,0.2941974759981062,0.0686114782584055,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-02B_run-008,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,1,0.6166417201578823,0.2135009082666515,0.1105315507356436,0.0593258208398224,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-02B_run-010,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,1,0.6183162862308257,0.1094584412129765,0.2123988054238368,0.0598264671323608,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,2,0.0809689174067683,0.2890823917049345,0.1372967003417059,0.492651990546591,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,2,0.262760968370981,0.3368653198405904,0.2943747694467009,0.1059989423417275,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,2,0.4609026032032725,0.3291439428470016,0.1233824303865881,0.0865710235631378,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,3,0.8245090825576018,0.0682840799519329,0.0664089088310389,0.0407979286594261,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,3,0.3129254165680835,0.3081469424221868,0.1709987966028419,0.2079288444068876,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,FUSION_PEH,TRADITIONAL,classification,3,0.5877456266815497,0.1347529211997722,0.1020122738261008,0.1754891782925771,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,0,0.0123492548197232,0.047733154782498,0.8428978443084137,0.0970197460893648,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,0,0.0322260368126647,0.0534925270694552,0.7813618926100635,0.1329195435078166,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,0,0.0183333785034303,0.0310041233781391,0.6383038318295502,0.3123586662888802,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,1,0.0141005200637853,0.0011565893313416,0.2251024391370908,0.7596404514677821,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,1,0.0028409283753252,0.0002467545991169,0.9650808898707696,0.0318314271547882,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,1,0.1107139141136327,0.0174369386902259,0.4046150198825496,0.4672341273135916,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,2,0.4014280406879938,0.0317220292309714,0.0430175617625874,0.5238323683184472,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,2,0.0427358793617058,0.0122428734274731,0.8753468755074763,0.0696743717033448,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,2,0.0112040859393392,0.0079434408119855,0.0256276575233849,0.9552248157252904,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,3,0.4163014084683971,0.0037854097563135,0.2297649506310267,0.3501482311442626,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,3,0.0081899441300633,0.0107369201375938,0.264274187550616,0.7167989481817267,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,FUSION_PEH,TRADITIONAL,classification,3,0.013747227461018,0.0030387481172445,0.0115294900390466,0.9716845343826908,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,0,0.6646289195833984,0.1134218772955259,0.1504978085901437,0.0714513945309319,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,0,0.2499888808437874,0.1668228275315284,0.4474302313893596,0.1357580602353246,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,0,0.4747133681816002,0.2773848523583432,0.1975924393035079,0.0503093401565485,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,1,0.3758496251849253,0.3157459955422032,0.2351202886484353,0.0732840906244363,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,1,0.2696673591539912,0.3325666744659205,0.2201694896216866,0.1775964767584015,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,1,0.2716991868469236,0.3870852761091771,0.1858832625689129,0.1553322744749862,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,2,0.3746246928988544,0.2036847732803706,0.3008695624113678,0.120820971409407,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,2,0.1158626421289905,0.2902721516050783,0.2416950543705366,0.3521701518953944,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,2,0.1723386891721002,0.4563049629129659,0.1708305594705957,0.2005257884443381,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,3,0.0559491414435576,0.7072418062084603,0.1481644585749925,0.0886445937729896,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,3,0.2042804757194934,0.1952597418150096,0.4848670073984294,0.1155927750670673,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,FUSION_PEH,TRADITIONAL,classification,3,0.7880397957413846,0.1143118447236099,0.0725875840036959,0.0250607755313094,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,FUSION_PEH,TRADITIONAL,classification,0,0.5075066171920518,0.1427195588708438,0.1836258023973153,0.1661480215397891,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,FUSION_PEH,TRADITIONAL,classification,0,0.8601367804910204,0.0171633870040528,0.1141104042904229,0.0085894282145038,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,FUSION_PEH,TRADITIONAL,classification,0,0.6140595015591973,0.105741432997875,0.2428089699034156,0.0373900955395119,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,FUSION_PEH,TRADITIONAL,classification,1,0.2047415482513772,0.3696758584998005,0.1726730328498141,0.2529095603990079,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,FUSION_PEH,TRADITIONAL,classification,1,0.5183942485646198,0.2265436731256659,0.2122872447960075,0.0427748335137067,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-02B_run-010,sub-cp043,1,FUSION_PEH,TRADITIONAL,classification,1,0.3633929999763292,0.2246620348128286,0.3149360825935963,0.0970088826172459,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-03B_run-002,sub-cp043,1,FUSION_PEH,TRADITIONAL,classification,2,0.0054890393927479,0.6987835469200985,0.1047433754860801,0.1909840382010734,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-03B_run-005,sub-cp043,1,FUSION_PEH,TRADITIONAL,classification,2,0.0747311521906359,0.5400561730076721,0.2901645930498335,0.0950480817518585,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
